key,en,pl
wanst_hubert_acceptjoin_medium_3_2,Ok. #0.80 I-I'll be your companion!,Ok. #0.80 B-będę twoim towarzyszem!
row150,//1,//1
wanst_hubert_address_bummed_1_1,Well look at this little guy!,"No proszę, a to co za mały gagatek!"
wanst_hubert_address_bummed_1_2,If you want to end me... #1.80 ...do it quick.,Jeśli chcesz mnie dobić... #1.80 ...zrób to szybko.
row153,//2,//2
wanst_hubert_address_bummed_2_1,Hey fellow adventurer!,"Hej, drogi poszukiwaczu przygód!"
wanst_hubert_address_bummed_2_2,I'm just a lost tortoise.,Jestem tylko zagubionym żółwiem.
row156,//3,//3
wanst_hubert_acceptjoin_bummed_1_1,Follow me on my journey!,Podążaj za mną w mej podróży!
wanst_hubert_acceptjoin_bummed_1_2,I was hoping to die alone. #1.80 But as you wish...,"Miałem nadzieję umrzeć samotnie. #1.80 Ale niech będzie, jak chcesz..."
wanst_hubert_acceptjoin_bummed_2_1,Be my shadow and follow my lead!,Bądź moim cieniem i podążaj za mną!
wanst_hubert_acceptjoin_bummed_2_2,Alright. It cannot get much worse.,Dobra. Gorzej już chyba być nie może.
row163,//1,//1
wanst_hubert_address_angry_1_1,Well look at this little guy!,"No proszę, a to co za mały gagatek!"
wanst_hubert_address_angry_1_2,Little guy?,Mały gagatek?
row166,//2,//2
wanst_hubert_address_angry_2_1,Hey fellow adventurer!,"Hej, drogi poszukiwaczu przygód!"
wanst_hubert_address_angry_2_2,Hey.,Hej.
row169,//3,//3
wanst_hubert_acceptjoin_angry_1_1,Follow me on my journey!,Podążaj za mną w mej podróży!
wanst_hubert_acceptjoin_angry_1_2,"Ok, but you go first!","Ok, ale ty idziesz pierwszy!"
wanst_hubert_acceptjoin_angry_2_1,Be my shadow and follow my lead!,Bądź moim cieniem i podążaj za mną!
wanst_hubert_acceptjoin_angry_2_2,I'll keep a safe distance to you...,Będę trzymał się od ciebie z bezpiecznej odległości...
excito_idle_generic_1_1,Dum di dum.,Pam pam pam.
excito_idle_generic_2_1,A-hem. #0.70 Did you say something?,A-hem. #0.70 Coś mówiłeś?
excito_idle_generic_3_1,Sometimes you have to close a window to open a door.,"Czasem trzeba zamknąć okno, żeby otworzyć drzwi."
excito_idle_generic_4_1,These walls are depressing. #1.50 Ever heard of paint?,Te ściany są przygnębiające. #1.50 Słyszałeś kiedyś o farbie?
excito_idle_generic_5_1,Who wants to live in a litterbox like this?,Kto chciałby mieszkać w takiej kuwecie?
excito_idle_generic_6_1,I just had an amazing thought... #1.90 But I lost it. #3.00 Damn.,Właśnie wpadłem na genialną myśl... #1.90 Ale ją zgubiłem. #3.00 Cholera.
excito_encounter_goldcoin_1_1,"Ah, coins! #1.20 Let's get rich!","Ach, monety! #1.20 Wzbogaćmy się!"
excito_encounter_goldcoin_2_1,There's money on the floor.,Na podłodze leżą pieniądze.
excito_encounter_goldcoin_3_1,See that coin?,Widzisz tę monetę?
excito_encounter_mushroom_1_1,"I dont know why, #1.00 but this tower always seems to have more veggies #3.00 than monsters.","Nie wiem czemu, #1.00 ale ta wieża zawsze ma chyba więcej warzyw #3.00 niż potworów."
excito_encounter_mushroom_2_1,"If I were a mushroom, #1.00 I wouldn't choose this kind of hat style.","Gdybym był grzybem, #1.00 nie wybrałbym takiego stylu kapelusza."
excito_encounter_mushroom_3_1,Mushrooms really grow everywhere. #1.80 Don't they?,Grzyby naprawdę rosną wszędzie. #1.80 Prawda?
excito_encounter_teeth_1_1,Teeth here. #0.80 If you happen to be missing any!,Tu są zęby. #0.80 Gdyby jakiegoś przypadkiem brakowało!
excito_encounter_teeth_2_1,"You can put that tooth back in #1.90 to regain your beautiful smile, you know?","Możesz sobie z powrotem włożyć ten ząb, #1.90 żeby odzyskać swój piękny uśmiech, wiesz?"
excito_encounter_teeth_3_1,"Teeth are a sign of health. #1.70 If you got 'em, you got 'em.","Zęby są oznaką zdrowia. #1.70 Jak się je ma, to się je ma."
excito_encounter_rat_1_1,Rodents. Ew.,Gryzonie. Fuj.
excito_encounter_rat_2_1,I'm team mouse. #1.50 Rats are gross.,Jestem team mysz. #1.50 Szczury są obrzydliwe.
excito_encounter_rat_3_1,Rats!,Szczury!
excito_encounter_frog_1_1,"I do a great frog imitation, check it out: #2.70 Woof woof.","Świetnie naśladuję żaby, patrz: #2.70 Hau hau."
excito_encounter_frog_2_1,I really didn't expect amphibians in here.,Naprawdę nie spodziewałem się tu płazów.
excito_pickup_frog_1_1,"Let me show you around, #1.00 my amphibian friend.","Pozwól, że oprowadzę cię, #1.00 mój płazi przyjacielu."
excito_encounter_snail_1_1,"I used to carry my house around on my back, too. #2.50 But I'm too old for that now.",Ja też kiedyś nosiłem dom na plecach. #2.50 Ale jestem już na to za stary.
excito_encounter_snail_2_1,That snail is probably a reminder that we should hurry up...,"Ten ślimak to pewnie przypomnienie, że powinniśmy się pospieszyć..."
excito_pickup_snail_1_1,Ew. Why'd I touch that?,Fuj. Czemu ja to dotknąłem?
excito_pickup_snail_2_1,What made me pick up this gross fella?,"Co mnie podkusiło, żeby podnieść tego obślizgłego gościa?"
excito_encounter_leek_1_1,Leek is just boring broccoli.,Por to po prostu nudny brokuł.
excito_encounter_leek_2_1,Is leek just broccoli with a haircut?,Czy por to po prostu brokuł po fryzjerze?
excito_encounter_leek_3_1,Leek is a vegetable better eaten alive.,"Por to warzywo, które lepiej zjeść na żywca."
excito_encounter_pickup_1_1,I'm taking a leek.,Idę urwać sobie pora.
excito_encounter_helmet_1_1,Something to hide my bald spot.,"Coś, czym zakryję łysinę."
excito_encounter_helmet_2_1,"Headgear, nice.","Nakrycie głowy, miło."
excito_encounter_helmet_3_1,Fits my skull perfectly.,Pasuje idealnie do mojej czaszki.
excito_encounter_gianthammer_1_1,This hammer can take care of the biggest nails.,Ten młot poradzi sobie z największymi gwoźdźmi.
excito_encounter_gianthammer_2_1,Where's the giant carpenter to that massive hammer?,Gdzie jest olbrzymi cieśla od tego ogromnego młota?
excito_encounter_gianthammer_3_1,Giant hammer for a decent slammer.,Potężny młot na solidny łomot!
excito_encounter_mace_1_1,We'll have a smashin' time with that mace.,Będziemy się miażdżąco dobrze bawić z tą buławą.
excito_encounter_mace_2_1,Mace. Nice. #1.50 I'm tired of these junk weapons.,Buława. Miło. #1.50 Mam dość tych szmelcowych broni.
excito_encounter_mace_3_1,Let me get that mace.,Wezmę sobie tę buławę.
excito_pickup_mace_1_1,That's what I call a weapon.,Otóż to nazywam bronią.
excito_pickup_mace_2_1,"Guide me to bliss, #1.20 pointy ball on a stick!","Poprowadź mnie ku szczęściu, #1.20 kolczasta kulko na patyku!"
excito_pickup_mace_3_1,This shall be my final form.,To będzie moja ostateczna forma.
excito_encounter_beehive_1_1,Isn't honey just bee vomit?,Czy miód to nie po prostu pszczeli wymiociny?
excito_encounter_beehive_2_1,I feel honey played a big part #1.80 in getting me into this mess.,"Czuję, że miód odegrał sporą rolę #1.80 w wpakowaniu mnie w ten bajzel."
excito_encounter_beehive_3_1,Honey is a metaphor: #1.50 The worst things stick.,Miód to metafora: #1.50 najgorsze rzeczy się lepią.
excito_encounter_bananapeel_1_1,That peel will let you slide into certain doom.,Ta skórka pozwoli ci się poślizgnąć prosto w zgubę.
excito_encounter_bananapeel_2_1,Someone dropped their banana.,Ktoś zgubił swojego banana.
excito_encounter_bananapeel_3_1,Banana peel. #1.00 Watch your step.,Skórka od banana. #1.00 Uważaj na krok.
excito_encounter_hamerguycorpse_1_1,That's what I call flatlined.,Otóż to nazywam płaskim EKG.
excito_encounter_hamerguycorpse_2_1,I always wondered how I'd look after running face first into a wall...,"Zawsze się zastanawiałem, jak bym wyglądał po wbiegnięciu twarzą w ścianę..."
excito_encounter_hamerguycorpse_3_1,Flat as a mat.,"Płaski jak mata, aż trzeszczy klata."
excito_encounter_honkhorn_1_1,Did you know bees hate honk horns?,"Wiedziałeś, że pszczoły nienawidzą klaksonów?"
excito_encounter_honkhorn_2_1,Where's the bike to that horn?,Gdzie jest rower do tego klaksonu?
excito_encounter_honkhorn_3_1,The sound of the honk horn is a cry for help.,Dźwięk klaksonu to wołanie o pomoc.
excito_encounter_stool_1_1,Doesn't seem like a good time to sit.,"Nie wygląda to na dobry moment, żeby usiąść."
excito_encounter_stool_2_1,A stool can come in handy in many ways.,Stołek może się przydać na wiele sposobów.
excito_encounter_stool_3_1,"Urgh, stool!","Fuj, stołek!"
excito_encounter_enemycorpse_1_1,This fella has seen better days...,Ten gość miał już lepsze dni...
excito_encounter_enemycorpse_2_1,"Look where being awful got you, monster!","Patrz, gdzie zaprowadziło cię bycie okropnym, potworze!"
excito_encounter_enemycorpse_3_1,"Not so frightening now, eh?","Już nie taki straszny, co?"
excito_encounter_bone_1_1,A bone. #0.90 Weird. #1.80 Looks like somebody died here.,"Kość. #0.90 Dziwne. #1.80 Wygląda na to, że ktoś tu zginął."
excito_encounter_bone_2_1,Anyone got a bone to pick?,Ktoś ma z kimś na pieńku?
excito_encounter_bone_3_1,Any skeleton missing a bone? #2.00Anyone?,Jakiemuś szkieletowi brakuje kości? #2.00 Ktoś?
excito_encounter_rake_1_1,Rake it 'til you make it.,"Udawaj grabienie, aż przyjdzie zbawienie."
excito_encounter_rake_2_1,Time for some gardening.,Czas na trochę ogrodnictwa.
excito_encounter_rake_3_1,This rake is better for smacking than stepping on.,Te grabie lepiej się nadają do walnięcia niż do nadepnięcia.
excito_encounter_club_1_1,This club can deliver a good bonk.,Ta maczuga potrafi solidnie zdzielić.
excito_encounter_club_2_1,Aren't these kind of clubs a bit old-timey?,Czy takie maczugi nie są trochę staroświeckie?
excito_encounter_sword_1_1,This blade will seal our fate!,To ostrze przypieczętuje nasz los!
excito_pickup_sword_1_1,Look at me wielding this iron companion.,"Spójrz na mnie, władającego tym żelaznym towarzyszem."
excito_pickup_sword_2_1,Nice. #0.80 This goes well with my muscular physique.,Miło. #0.80 Świetnie pasuje do mojej muskularnej sylwetki.
excito_encounter_broom_1_1,Time to CLEAN UP.,Czas na SPRZĄTANIE.
excito_encounter_broom_2_1,Let's get sweepin'.,Zabierzmy się za zamiatanie.
excito_encounter_broom_3_1,Now you can call me a broomer.,Teraz możesz nazywać mnie miotłomistrzem.
excito_encounter_brains_1_1,Can't go wrong with a second brain.,Z drugim mózgiem nic złego się nie stanie.
excito_encounter_brains_2_1,Brains! #0.80 Good to have one.,Mózg! #0.80 Dobrze jest jakiś mieć.
excito_encounter_brains_3_1,Spare brains anyone?,Zapasowy mózg ktoś potrzebuje?
excito_equip_ironarmor_1_1,Now I feel like a proper knight.,Teraz czuję się jak prawdziwy rycerz.
excito_equip_ironarmor_2_1,I'm inside a tin can!,Jestem w środku puszki!
excito_equip_ironarmor_3_1,This only fits because I'm not a slippery eel.,"To pasuje tylko dlatego, że nie jestem śliskim węgorzem."
excito_equip_peasantarmor_1_1,Alright. Back to being a regular fellow.,Dobra. Wracam do bycia zwykłym gościem.
excito_equip_peasantarmor_2_1,"Peasant armor. #1.30 Well, I am a peasant after all.","Chłopska zbroja. #1.30 Cóż, w końcu jestem chłopem."
excito_equip_peasantarmor_3_1,So this is what folks on the streets like to sport.,Więc to lubią nosić ludzie z ulicy.
excito_equip_sackarmor_1_1,It's better than being nude I guess.,Chyba lepsze to niż nagość.
excito_equip_sackarmor_2_1,This is 'itchin!,Ale swędzi!
excito_equip_sackarmor_3_1,This sack smells like potatoes. #1.90 Mmmm.,Ten worek pachnie ziemniakami. #1.90 Mmmm.
excito_equip_monsterarmor_1_1,A little tight around the belly!,Trochę ciasno w okolicy brzucha!
excito_equip_monsterarmor_2_1,Okay. Interesting fashion.,Okej. Ciekawa moda.
excito_equip_monsterarmor_3_1,How does this look on me?,Jak mi w tym?
excito_equip_goldarmor_1_1,See me shine.,"Patrz, jak lśnię."
excito_equip_goldarmor_2_1,Seems like a lotta gold to waste. #1.80 But I do feel well-protected.,Wygląda na sporo zmarnowanego złota. #1.80 Ale czuję się dobrze chroniony.
excito_equip_goldarmor_3_1,This golden knight is outta sight!,Ten złoty rycerz jest niesamowity!
excito_equip_strawhat_1_1,Adding a little vacay vibe.,Dodaję sobie trochę wakacyjnego klimatu.
excito_equip_strawhat_2_1,Vacation escalation!,Wakacyjna eskalacja!
excito_equip_strawhat_3_1,"I might look relaxed, #1.20 but I'm still on punch duty.","Może wyglądam na rozluźnionego, #1.20 ale wciąż jestem na służbie walenia w mordę."
excito_encounter_halberd_1_1,Halberd. #0.90 Isn't that the name of the tortoise fellow?,Halabarda. #0.90 Czy to nie imię tego żółwiowego gościa?
excito_encounter_halberd_2_1,I feel worthy of this oversized poker.,Czuję się godny tego przewymiarowanego pogrzebacza.
excito_pickup_generic_1_1,"Alright, level up!","Dobra, awans poziomu!"
excito_pickup_generic_2_1,This will make me stronger.,To uczyni mnie silniejszym.
excito_pickup_generic_3_1,I feel more powerful with this.,Czuję się z tym potężniejszy.
excito_pickup_generic_4_1,This will be my breakthrough.,To będzie mój przełom.
excito_pickup_generic_5_1,"Okay, doing the old switcheroo.","Okej, robię starą zamianę."
excito_pickup_generic_6_1,Let's gear up!,Uzbrójmy się!
excito_pickup_generic_7_1,Dibs!,Moje!
excito_pickup_generic_8_1,Let me take this.,Wezmę to sobie.
excito_pickup_generic_9_1,Picking up a thing!,Podnoszę coś!
excito_pickup_generic_10_1,This looks helpful. #1.10 I'm taking it.,To wygląda przydatnie. #1.10 Biorę to.
excito_encounter_monsterwall_1_1,Someone should fix these holes in the walls.,Ktoś powinien naprawić te dziury w ścianach.
excito_encounter_monsterwall_2_1,There's something in the wall!,Coś jest w ścianie!
excito_encounter_monsterwall_3_1,There's some kinda kleptomaniac lurking in that wall.,W tej ścianie czai się jakiś kleptoman.
excito_encounter_metalspikes_1_1,I'd like to direct your attention to those dangerous spikes.,Chciałbym zwrócić twoją uwagę na te niebezpieczne kolce.
excito_encounter_metalspikes_2_1,Spikes! #1.00 Holy macaroni!,Kolce! #1.00 Święte makarony!
excito_encounter_metalspikes_3_1,Watch out with these spikes.,Uważaj na te kolce.
excito_encounter_woodspikes_1_1,Are those for training?,Czy to do treningu?
excito_encounter_woodspikes_2_1,These wooden sticks can still smack you good.,Te drewniane patyki wciąż potrafią solidnie zdzielić.
excito_encounter_gap_1_1,"Mind the gap, pal.","Uważaj na przerwę, kolego."
excito_encounter_gap_2_1,That part of the room is missing some floor.,Tej części pokoju brakuje trochę podłogi.
excito_encounter_gap_3_1,A well-timed jump will get us past that hole.,Dobrze wyczekany skok przeniesie nas przez tę dziurę.
excito_encounter_metalpendulum_1_1,Let's not lose our heads over that!,Nie traćmy przez to głów!
excito_encounter_metalpendulum_2_1,They sure know how to sharpen their blades.,"Na pewno wiedzą, jak naostrzyć ostrza."
excito_encounter_metalpendulum_3_1,They do make quite the effort to threaten us. #2.00 But fear not. #3.00 A little skill will do the drill.,"Grożą nam i straszą, to fakt, nie bajka. #2.00 Ale bez obaw. #3.00 Nasz skill pozbawi ich sił!"
excito_encounter_hook_1_1,These hooks will give you a good view from up above. #2.50 But it comes at a price...,Te haki dadzą ci dobry widok z góry. #2.50 Ale to ma swoją cenę...
excito_encounter_hook_2_1,"I'd use those hooks for fishing, #1.50 but what do I know?","Użyłbym tych haków do wędkowania, #1.50 ale co ja tam wiem?"
excito_encounter_hook_3_1,"These hooks'll give you one nasty poke, I'd say.","Te haki dadzą ci nieźle w kość, powiedziałbym."
excito_encounter_bigband_1_1,"When I'm clapping, it won't be applause! #2.20 This is not music!","Jak będę klaskał, to nie będą brawa! #2.20 To nie jest muzyka!"
excito_encounter_bigband_2_1,They sound like they got their skills from the farmer's market.,"Brzmią, jakby swoje umiejętności zdobyli na targu warzywnym."
excito_encounter_bigband_3_1,Practice makes perfect doesn't work for everyone I guess...,Ćwiczenie czyni mistrza chyba nie u każdego działa...
excito_encounter_hammerguy_1_1,AAAAAAAAAAAAHHHHH!,AAAAAAAAAAAAHHHHH!
excito_encounter_hammerguy_2_1,LET'S BEAT IT!,SPADAJMY STĄD!
excito_encounter_hammerguy_3_1,RUUUUN!,UCIEKAJMYYY!
excito_encounter_monster_1_1,Watch out! #1.00 Monsters!,Uważaj! #1.00 Potwory!
excito_encounter_monster_2_1,These foes can eat my toes!,Te wrogie pany niech liżą me glany!
excito_encounter_monster_3_1,"Up for trouble, fiend!?","Szukasz kłopotów, bestio!?"
