key,en,pl
wanst_evelius_mingvase_break_1_1_c,Aaaah! #0.70 My vase!,Aaaa! #0.70 Mój wazon!
wanst_evelius_mingvase_break_1_2_a,Are...#0.70 #0.90 ...are you into puzzles?,Czy...#0.70 #0.90 ...czy lubisz układanki?
wanst_evelius_mingvase_break_1_2_b,It was obviously a knock-off.,To była najwyraźniej tandetna podróbka.
wanst_evelius_carry_mingvase_drop_1_1,"Here you go. #0.80 #1.10 Don't break it, ok?","Proszę. #0.80 #1.10 Nie stłucz go, dobrze?"
wanst_evelius_carry_mingvase_drop_wrapup_1_1,Nice. #1.00 This is the perfect spot for it.,Świetnie. #1.00 To idealne miejsce dla niego.
wanst_evelius_carry_mingvase_leave_1_1,Gotta hold on to the beauty...#1.50 ...that's right in front of you!,Muszę zatrzymać to piękno...#1.50 ...które mam tuż przed sobą!
wanst_evelius_carry_mingvase_leave_wrapup_1_1,I won't leave this unpunished!,Nie zostawię tego bez kary!
wanst_evelius_carry_mingvase_fail_1_1,What did you do to my vase?!,Co zrobiłeś z moim wazonem?!
wanst_evelius_carry_mingvase_fail_1_2,What vase?,Jaki wazon?
wanst_evelius_carry_mingvase_fail_2_2,I was thinking it spruced up... #1.40 ...the decor in that room...,"Pomyślałem, że trochę odświeży... #1.40 ...wystrój tego pokoju..."
wanst_evelius_carry_mingvase_fail_3_2,Damn.#0.50 #0.90I al-vase lose precious things...,Cholera.#0.50 #0.90 Zawsze gubię... a raczej tłukę cenne rzeczy.
wanst_evelius_food_start_1_1,I'm getting real hungry. #2.80 Gimme something to chew on. #4.30I'll prepare the table downstairs. #5.90 #6.30 Chup chup!,Robię się naprawdę głodny. #2.80 Daj mi coś do żucia. #4.30Nakryję do stołu na dole. #5.90 #6.30 Migiem!
wanst_evelius_food_start_2_1,I'm starting to get hangry. #2.50 #2.80You better have some waiting for me downstairs...,"Zaczynam robić się głeściekły. #2.50 #2.80Lepiej, żeby coś na mnie czekało na dole..."
wanst_evelius_food_success_1_1,Ah thank god... #1.50I'm starving!,"Ach, dzięki bogu... #1.50Umieram z głodu!"
wanst_evelius_food_success_2_1,Aaah! #1.00 #1.30Dinner time!,Aaa! #1.00 #1.30Pora na obiad!
wanst_evelius_food_success_3_1,Mmmm! Mmmm!#1.50,Mmmm! Mmmm!#1.50
wanst_evelius_food_drop_1_1,Bon appétit!,Smacznego!
wanst_evelius_food_drop_2_1,Enjoy your meal.,Smacznego posiłku.
wanst_evelius_food_drop_3_1,Soul food for the creepy dude!,Danie duszy dla tego strasznego czubka!
wanst_evelius_food_tasty_1_1,Mmmm that was yummy!,"Mmmm, ale pychota!"
wanst_evelius_food_tasty_2_1,Aaaah that was just what I needed.,"Aaach, dokładnie tego potrzebowałem."
wanst_evelius_food_tasty_3_1,Uuuh.#0.60 #1.00 I feel much better.,Uuu.#0.60 #1.00 Czuję się dużo lepiej.
wanst_evelius_food_bad_1_1,Urgh! Are you trying to kill me?!,Fuj! Próbujesz mnie zabić?!
wanst_evelius_food_bad_2_1,Wragh!#0.70 #1.00 You call this food?,Blergh!#0.70 #1.00 To ma być jedzenie?
wanst_evelius_food_bad_3_1,This tastes like grandma!#2.10 #2.50 Ugh.,To smakuje jak babcia!#2.10 #2.50 Fuj.
wanst_evelius_food_leave_1_1,Sorry.#0.50 #0.80Kitchen's closed.,Wybacz.#0.50 #0.80Kuchnia zamknięta.
wanst_evelius_food_leave_wrapup_1_1,Guess it's...#0.70 ...adventurer for dinner then...,"Wygląda na to, że...#0.70 ...na obiad będzie poszukiwacz przygód..."
wanst_evelius_food_fail_1_1,No! #1.30 I was hungry gooddamnit!,"Nie! #1.30 A byłem głodny, cholera jasna!"
wanst_evelius_food_fail_2_1,"Ah I see the main course is ready. #2.20 Step on the plate, won't you? #3.70 Mmm.","Ach, widzę, że danie główne gotowe. #2.20 Staniesz na talerzu, dobrze? #3.70 Mmm."
wanst_evelius_food_fail_3_1,"I see, the goose has already been plucked. #3.50Mjam mjam.","Rozumiem, gęś już oskubana. #3.50Mniam mniam."
wanst_evelius_food_fail_4_1,Seems like today's meal will be... #2.30 ...schnitzel.,"Wygląda na to, że dzisiejszym daniem będzie... #2.30 ...sznycel."
wanst_evelius_food_eatwanst_1_1,That tasted... #1.50 Funny. #2.50 Hehehe.,To smakowało... #1.50 Zabawnie. #2.50 Hehehe.
wanst_evelius_food_eatwanst_2_1,Mmm... #1.30 I do have a thing for junk food.,Mmm... #1.30 Mam słabość do śmieciowego jedzenia.
wanst_evelius_hidden_glassmarble_1_1,Hey.  #1.00I lost my favorite glass marble... #3.40Find and return it to me! #5.40Slaps and tickles await you if you don't!,Hej.  #1.00Zgubiłem moją ulubioną szklaną kulkę... #3.40Znajdź ją i mi przynieś! #5.40Bo czekają cię klapsy i łaskotki!
wanst_evelius_hidden_glassmarble_2_1,Hey! #1.00 Have you seen my glass marble? #3.00It must be around here somewhere... #5.00 Go look for it!,Hej! #1.00 Widziałeś moją szklaną kulkę? #3.00Musi być gdzieś tutaj... #5.00 Idź jej poszukać!
wanst_evelius_hidden_glassmarble_3_1,"I've been looking for my dear glass marble. #4.00 Find it for me, will ya? #5.20 It's tiny and... #6.50...glassy.","Szukam mojej drogiej szklanej kulki. #4.00 Znajdziesz mi ją, dobrze? #5.20 Jest malutka i... #6.50...szklana."
wanst_evelius_hidden_glassmarble_success_1_1,YES! #1.10 You found it!#1.80  #2.30Hand it over!,TAK! #1.10 Znalazłeś ją!#1.80  #2.30Dawaj tutaj!
wanst_evelius_hidden_glassmarble_success_2_1,"Ah, you got the marble! #2.90Splendid!","Ach, masz kulkę! #2.90Wspaniale!"
wanst_evelius_hidden_glassmarble_success_3_1,My glass marble!#1.80 #2.30Very good!,Moja szklana kulka!#1.80 #2.30Bardzo dobrze!
wanst_evelius_hidden_glassmarble_drop_1_1,I told you I'm a...#1.30 ...glassy adventurer.,"Mówiłem ci, że jestem...#1.30 ...szklasowym poszukiwaczem przygód."
wanst_evelius_hidden_glassmarble_drop_2_1,I told you. #1.00 I'm a marbleous adventurer.,Mówiłem ci. #1.00 Jestem kulkowicie wspaniałym poszukiwaczem przygód.
wanst_evelius_hidden_glassmarble_drop_3_1,I heard you lost your marble.,"Słyszałem, że zgubiłeś kulkę... a przy okazji chyba i rozum."
wanst_evelius_hidden_glassmarble_drop_wrapup_1_1,Alright okay.,"No dobra, dobra."
wanst_evelius_hidden_glassmarble_leave_1_1,Imma keep it.#0.70 #1.10 It's always good to have a spare eyeball.,Zatrzymam ją sobie.#0.70 #1.10 Zawsze dobrze mieć zapasową gałkę oczną.
wanst_evelius_hidden_glassmarble_leave_wrapup_1_1,"Hmmmrpf!#1.00 #1.50You'll need that soon, thief!","Hmmpf!#1.00 #1.50Przyda ci się to niebawem, złodzieju!"
wanst_evelius_hidden_glassmarble_fail_1_1,You didn't find that almost invisible thing?,Nie znalazłeś tej prawie niewidzialnej rzeczy?
wanst_evelius_hidden_glassmarble_fail_2_1,I'll leave you something you'll surely notice...,"Zostawię ci coś, czego na pewno nie przeoczysz..."
wanst_evelius_hidden_glassmarble_fail_3_1,You didn't find it?,Nie znalazłeś jej?
wanst_evelius_hidden_glassmarble_fail_4_1,No marble?,Bez kulki?
wanst_evelius_kill_more_1_1,You seem like a very nice guy.#3.00 #3.50 Gross!,Wyglądasz na całkiem miłego gościa.#3.00 #3.50 Obrzydliwe!
wanst_evelius_kill_more_1_2,I dare you to kill a few monsters.#3.20Go have some slashin' fun before I turn up again downstairs. #7.20 Hehehee.,"Rzucam ci wyzwanie: zabij kilka potworów.#3.20Poszalej trochę z mieczem w ręku, zanim znów zjawię się na dole. #7.20 Hehehe."
wanst_evelius_kill_more_1_3,But... #0.70I hate fun.,Ale... #0.70Nienawidzę zabawy.
wanst_evelius_kill_more_2_1,You aren't killing my monsters? #2.50This ain't a social club! #3.90I need some of them to go! #5.50Do some slashy slashy or else I'll be displeased!,"Nie zabijasz moich potworów? #2.50To nie jest klub towarzyski! #3.90Kilku musi odejść! #5.50Zrób trochę sieku-sieku, bo będę niepocieszony!"
wanst_evelius_kill_more_3_1,You're no good in creating job openings! #2.70 Kill some monsters for me or else!,"Marnie ci idzie tworzenie wakatów! #2.70 Ubij dla mnie parę potworów, bo inaczej!"
wanst_evelius_kill_more_4_1,I noticed you haven't been killing my monsters. #3.50They're not here for a good convo. #5.50Go wreck some neck before I get back!,"Zauważyłem, że nie zabijasz moich potworów. #3.50One nie są tu dla miłej pogawędki. #5.50Skręć komuś kark, zanim wrócę!"
wanst_evelius_kill_less_1_1,Do you know how hard it is to find good employees? #4.00Stop killing them! #5.50You're up for a treat if you act sweet.,"Wiesz, jak trudno znaleźć dobrych pracowników? #4.00Przestań ich zabijać! #5.50Będziesz grzeczny, to czeka cię coś słodkiego."
wanst_evelius_kill_less_2_1,I counted my employees.#2.50 I really hope that number doesn't change...,"Policzyłem moich pracowników.#2.50 Mam nadzieję, że ta liczba się nie zmieni..."
wanst_evelius_kill_less_2_2,It would be a shame...#1.40...wouldn't it?,Szkoda by było...#1.40...prawda?
wanst_evelius_kill_more_success_1_1,Well done! #1.30 Now I have more space for new advent... #3.90Ehrr... Monsters.,Dobra robota! #1.30 Teraz mam więcej miejsca dla nowych poszuki... #3.90Ehm... Potworów.
wanst_evelius_kill_more_success_2_1,Very good!#1.50 These really are some nice kills!,Bardzo dobrze!#1.50 To naprawdę ładne zabójstwa!
wanst_evelius_kill_more_success_3_1,"Whoa!#1.10 Slice me up, daddy! #3.00Good job pal.","Ho ho!#1.10 Potnij mnie, tatuśku! #3.00Dobra robota, koleś."
wanst_evelius_kill_more_success_4_1,Whoa I am frightened by your performance.#3.30 #4.00 Very good!,"Ho, twój występ mnie przeraża.#3.30 #4.00 Bardzo dobrze!"
wanst_evelius_kill_more_fail_1_1,Didn't I tell you to get rid of the monsters?!,"Czy nie mówiłem ci, żebyś pozbył się potworów?!"
wanst_evelius_kill_more_fail_2_1,You're pretty bad at killing monsters.#2.30 #2.70 Do you need some hands-on instruction?,Jesteś dość kiepski w zabijaniu potworów.#2.30 #2.70 Potrzebujesz praktycznych instrukcji?
wanst_evelius_kill_more_fail_3_1,You didn't kill the monsters...#2.20...they didn't kill you. #3.80I don't get anything out of that!,Nie zabiłeś potworów...#2.20...one nie zabiły ciebie. #3.80Nic mi to nie daje!
wanst_evelius_kill_more_fail_4_1,No killing? #1.30Did you trade pastry recipes or what? Ugh!,Żadnych zabójstw? #1.30Wymienialiście się przepisami na ciasta czy co? Fuj!
wanst_evelius_kill_less_success_1_1,Everyone's still alive! #2.40Even you! #3.90Hoo-rayyy.,Wszyscy wciąż żyją! #2.40Nawet ty! #3.90Hurraaa.
wanst_evelius_kill_less_success_2_1,You're real good at not-killing things. #3.00That might be a valuable skill.,Jesteś naprawdę dobry w nie-zabijaniu. #3.00To może być cenna umiejętność.
wanst_evelius_kill_less_success_3_1,Thanks for keeping my monsters alive. #3.40I miiiight do the same with you.#6.25Hehehe.,"Dzięki, że utrzymałeś moje potwory przy życiu. #3.40Może i ja zrobię to samo dla ciebie.#6.25Hehehe."
wanst_evelius_kill_less_fail_1_1,"You're pretty terrible at not-killing, dude.","Jesteś naprawdę fatalny w nie-zabijaniu, koleś."
wanst_evelius_kill_less_fail_2_1,Why?! #1.00You whooped even more of my precious little monsters...,Dlaczego?! #1.00Sprałeś jeszcze więcej moich drogocennych potworków...
wanst_evelius_kill_less_fail_3_1,"What is this, you heartless freak! #2.70I told you to go easy on my folks. #5.00Jeez!","Co to ma być, ty bezduszny dziwaku! #2.70Mówiłem ci, żebyś odpuścił moim ludziom. #5.00Jezu!"
wanst_evelius_kill_less_fail_4_1,Look who's the monster now! #2.20Psycho killer!,"Patrzcie, kto tu teraz jest potworem! #2.20Psychopatyczny morderca!"
wanst_evelius_kill_less_fail_4_2,Qu'est-ce que c'est?,Qu'est-ce que c'est?
wanst_evelius_food_now_1_1,Quick! Give me something to eat RIGHT NOW... or I... I...,"Szybko! Daj mi coś do jedzenia, ZARAZ... albo ja... ja..."
wanst_evelius_food_now_2_1,Uh god... #1.30I have to... #2.70Gimme something to eat! #4.00Quick!,O boże... #1.30Muszę... #2.70Daj mi coś do jedzenia! #4.00Szybko!
wanst_evelius_food_now_3_1,Urgs! #1.00I gotta throw up. #2.40 #3.00Quick! Gimme some food!,Ugh! #1.00Zaraz zwymiotuję. #2.40 #3.00Szybko! Daj mi jedzenie!
wanst_evelius_food_now_drop_1_1,Here! #0.80That's healthy!,Proszę! #0.80To zdrowe!
wanst_evelius_food_now_drop_2_1,Erm... #1.00This will do I guess.,Ehh... #1.00To chyba wystarczy.
wanst_evelius_food_now_drop_3_1,Bon appétit!,Smacznego!
wanst_evelius_food_now_tasty_1_1,Oh wow thanks! #1.90My stomach feels a lot better now.,"O wow, dzięki! #1.90Mój żołądek czuje się teraz dużo lepiej."
wanst_evelius_food_now_tasty_2_1,Phew! I feel better already.,Uff! Już czuję się lepiej.
wanst_evelius_food_now_tasty_3_1,That tasted like garbage... #1.70 #2.10 Nice!,To smakowało jak śmieci... #1.70 #2.10 Nieźle!
wanst_evelius_food_now_bad_1_1,This tasted terrible!,To smakowało okropnie!
wanst_evelius_food_now_bad_2_1,"It was for good, but tasted real bad...","Było w dobrej wierze, ale smakowało naprawdę źle..."
wanst_evelius_food_now_bad_3_1,"Urgh, why did you give me this of all things?","Fuj, czemu akurat to mi dałeś?"
wanst_evelius_food_now_leave_1_1,Keep me out of your digestion business!,Nie mieszaj mnie w swoje sprawy trawienne!
wanst_evelius_food_now_leave_2_1,I'm not a doctor.,Nie jestem lekarzem.
wanst_evelius_food_now_leave_3_1,Yuck. You should switch diets.,Fuj. Powinieneś zmienić dietę.
wanst_evelius_food_now_leave_wrapup_1_1,Ughh here it comes...,"Ughh, już nadchodzi..."
wanst_evelius_food_now_fail_1_1,*BUUURP*,*BEEEKNIĘCIE*
wanst_evelius_demand_gold_1_1,"Alright, the charge for you to pass is... #3.70...all your coins. #5.40Hand them over pal!","Dobrze, opłata za przejście wynosi... #3.70...wszystkie twoje monety. #5.40Dawaj je tu, koleś!"
wanst_evelius_demand_gold_2_1,"You know, everything here comes at a price. #3.80Hand over some coins!","Wiesz, wszystko tutaj ma swoją cenę. #3.80Dawaj monety!"
wanst_evelius_demand_gold_3_1,Let's lighten your adventure a bit from the burden of money. #4.30Drop them here!,Odciążmy trochę twoją przygodę od brzemienia pieniędzy. #4.30Rzuć je tutaj!
wanst_evelius_demand_gold_4_1,"Aaaah, thanks for collecting all that gold for me. #3.70Drop it right here, won't you?","Aaach, dzięki, że zebrałeś to całe złoto dla mnie. #3.70Zostawisz je tutaj, prawda?"
wanst_evelius_demand_gold_success_1_1,Ok so the deal is sealed.,"Ok, więc umowa stoi."
wanst_evelius_demand_gold_success_1_2,Happy to do business with you.,Miło robić z tobą interesy.
wanst_evelius_demand_gold_success_2_1,Thaaanks. #1.50Now I can invest in rats again.,Dzięęęki. #1.50Teraz znów mogę zainwestować w szczury.
wanst_evelius_demand_gold_success_2_2,Sounds rad!,Brzmi super!
wanst_evelius_demand_gold_success_3_1_a,"More bling for the king, hehehe.","Więcej błyskotek dla króla, hehehe."
wanst_evelius_demand_gold_success_3_1_b,Sparing is caring!,Oszczędzanie to okazywanie troski!
wanst_evelius_demand_gold_success_3_1_c,Make it rainnnn.,Niech leje się złoto!
wanst_evelius_demand_gold_success_3_2_a,I don't care about money anway.,I tak nie zależy mi na pieniądzach.
wanst_evelius_demand_gold_success_3_2_b,What is money but a fleeting joy.,"Czymże są pieniądze, jak nie ulotną radością."
wanst_evelius_demand_gold_success_3_2_c,I enjoy investing in up and coming talents.,Lubię inwestować w obiecujące talenty.
wanst_evelius_demand_gold_steal_1_1_a,You mean these coins?,Masz na myśli te monety?
wanst_evelius_demand_gold_steal_1_1_b,I rather think I deserve a raise.,"Uważam raczej, że zasługuję na podwyżkę."
wanst_evelius_demand_gold_steal_1_1_c,We-hell. #1.00Can you spare some bling?,No cóż. #1.00Podzielisz się złotkiem?
wanst_evelius_demand_gold_steal_1_2_a,You'll pay for that!#1.70 Literally!,Zapłacisz mi za to!#1.70 Dosłownie!
wanst_evelius_demand_gold_steal_1_2_b,Oh wow you really did that?,"O wow, naprawdę to zrobiłeś?"
wanst_evelius_demand_gold_steal_1_2_c,What! #1.10That's all my savings!,Co?! #1.10To wszystkie moje oszczędności!
wanst_evelius_smalltalk_headroom_outfit_start_1_1,Hey man. #1.30How do you like my outfit?,"Hej, ziomek. #1.30Jak ci się podoba mój strój?"
wanst_evelius_smalltalk_headroom_outfit_start_1_2,"Mmmm, I thiiiink...","Mmm, myyyślę, że..."
wanst_evelius_smalltalk_headroom_outfit_return_bad_1_1,Looks like my granny's purse...,Wygląda jak torebka mojej babci...
wanst_evelius_smalltalk_headroom_outfit_return_bad_1_2,I'll turn you into a purse...,Zamienię cię w torebkę...
wanst_evelius_smalltalk_headroom_outfit_return_okay_1_1,The blue coat goes well with your wrinkles and death-inspired skintone.,Niebieski płaszcz świetnie pasuje do twoich zmarszczek i trupiobladej cery.
wanst_evelius_smalltalk_headroom_outfit_return_okay_1_2,"Okaaaay, let me process that...","Okeeej, muszę to przetrawić..."
wanst_evelius_smalltalk_headroom_outfit_return_good_1_1,It's pretty good. #1.30 Have you seen these witches?! #2.80 NO TASTE!,Jest całkiem niezły. #1.30 Widziałeś te czarownice?! #2.80 ZERO GUSTU!
wanst_evelius_smalltalk_headroom_outfit_return_good_1_2,I bought them those dresses...,To ja kupiłem im te suknie...
wanst_evelius_smalltalk_headroom_outfit_return_great_1_1,I'm blinded by your exquisite taste!,Oślepia mnie twój wyśmienity gust!
wanst_evelius_smalltalk_headroom_outfit_return_great_1_2,Thanks. #1.30You are smarter than you look.,"Dzięki. #1.30Jesteś mądrzejszy, niż wyglądasz."
wanst_evelius_smalltalk_headroom_joke_start_1_1,Why don't you tell me a joke?,Opowiedz mi jakiś dowcip.
wanst_evelius_smalltalk_headroom_joke_start_1_2,Let me think...,Zaraz pomyślę...
wanst_evelius_smalltalk_headroom_joke_return_bad_1_1,You are a joke! #1.80Haha!,Ty jesteś dowcipem! #1.80Haha!
wanst_evelius_smalltalk_headroom_joke_return_bad_1_2,I'm not laughing...,Wcale się nie śmieję...
wanst_evelius_smalltalk_headroom_joke_return_okay_1_1,"So, a bartender, a frog and a wizard enter a tavern...","A więc, barman, żaba i czarodziej wchodzą do karczmy..."
wanst_evelius_smalltalk_headroom_joke_return_okay_1_2,"Wait, I just realized it's not safe for work.","Czekaj, właśnie zdałem sobie sprawę, że to nie nadaje się do towarzystwa."
wanst_evelius_smalltalk_headroom_joke_return_okay_1_3,It's certainly not safe here for you.,Dla ciebie na pewno nic tu nie jest bezpieczne.
wanst_evelius_smalltalk_headroom_joke_return_good_1_1,Erm...#0.80 What has two butts and kills people?,Ehm...#0.80 Co ma dwa tyłki i zabija ludzi?
wanst_evelius_smalltalk_headroom_joke_return_good_1_2,An ass-ass-in!,Dupbójca!
wanst_evelius_smalltalk_headroom_joke_return_good_1_3,I've heard worse...,Słyszałem gorsze...
wanst_evelius_smalltalk_headroom_joke_return_great_1_1,Why don't eggheads tell jokes?,Czemu jajogłowi nie opowiadają dowcipów?
wanst_evelius_smalltalk_headroom_joke_return_great_1_2,They'd crack each other up.,Bo pękaliby się nawzajem ze śmiechu.
wanst_evelius_smalltalk_headroom_joke_return_great_1_3,Hehe.,Hehe.
wanst_evelius_smalltalk_headroom_life_start_1_1,Answer me: #1.40What is best in life?,Odpowiedz mi: #1.40Co jest najlepsze w życiu?
wanst_evelius_smalltalk_headroom_life_start_1_2,"Mmm, let's see...","Mmm, zobaczmy..."
wanst_evelius_smalltalk_headroom_life_return_bad_1_1,It's best when you're not around. #2.10 You creepy gimp!,"Najlepiej jest, gdy ciebie nie ma w pobliżu. #2.10 Ty upiorny dziwolągu!"
wanst_evelius_smalltalk_headroom_life_return_bad_1_2,You seem to be more interested in death than life.,Wydajesz się bardziej zainteresowany śmiercią niż życiem.
wanst_evelius_smalltalk_headroom_life_return_okay_1_1,It's best when I'm looting a massive treasure!,"Najlepiej jest, gdy grabię ogromny skarb!"
wanst_evelius_smalltalk_headroom_life_return_okay_1_2,My treasure? #1.50Thieving scum!,Mój skarb? #1.50Ty złodziejska hołoto!
wanst_evelius_smalltalk_headroom_life_return_good_1_1,A cold beer in one hand. #2.00 And a bread with strawberry jam and honey in the other.,Zimne piwo w jednej ręce. #2.00 A w drugiej chleb z dżemem truskawkowym i miodem.
wanst_evelius_smalltalk_headroom_life_return_good_1_2,"Well, it's your life...","Cóż, to twoje życie..."
wanst_evelius_smalltalk_headroom_life_return_great_1_1,To crush your enemies and gain immortality through a devious scheme.,Zmiażdżyć swoich wrogów i zdobyć nieśmiertelność dzięki podstępnemu planowi.
wanst_evelius_smalltalk_headroom_life_return_great_1_2,Impressive! I see we have the same life goals.,"Imponujące! Widzę, że mamy te same cele życiowe."
wanst_evelius_task_nude_start_1_1_a,"Playtime's over, kid. #2.00Let's see how you perform without your toys. #5.50No gearing up!","Koniec zabawy, dzieciaku. #2.00Zobaczmy, jak sobie poradzisz bez swoich zabawek. #5.50Żadnego ekwipunku!"
wanst_evelius_task_nude_start_1_2_a,No biggie! #1.00Bareknuckle Beast is my street name!,Żaden problem! #1.00Na ulicy wołają na mnie Bestia Gołych Pięści!
wanst_evelius_task_nude_return_success_1_1_a,Very impressive.,Bardzo imponujące.
wanst_evelius_task_nude_return_success_1_2_a,I fight ruder when I'm nuder!,Bez portek walczę jeszcze zawzięciej!
wanst_evelius_task_nude_return_success_1_3_a,Okay okay. But this ain't towel tower! #3.50Put something on again...,"Dobra, dobra. Ale to nie jest wieża dla golasów! #3.50Ubierz się z powrotem..."
wanst_evelius_task_nude_return_fail_1_1_a,Hey! I told you to come without stuff!,"Hej! Mówiłem ci, żebyś przyszedł bez rzeczy!"
wanst_evelius_task_nude_return_fail_1_2_a,But... #1.00It was free stuff...,Ale... #1.00To były darmowe rzeczy...
wanst_evelius_task_hourglass_start_1_1_a,Alright let's speed this up.#1.80 #2.20 Return this hourglass downstairs before it runs out. #6.00Or else!,"Dobra, przyspieszmy trochę.#1.80 #2.20 Zanieś tę klepsydrę na dół, zanim się przesypie. #6.00Bo inaczej!"
wanst_evelius_task_hourglass_start_1_2_a,No problem! #1.30See how I sandle this!,"Żaden problem! #1.30Zobacz, jak sobie z tym piaskoradzę!"
wanst_evelius_task_hourglass_return_success_1_1_a,Woosh! #1.00Almost didn't see you there.,Wrrum! #1.00Prawie cię nie zauważyłem.
wanst_evelius_task_hourglass_return_success_1_2_a,Hourglass my jazz!,Klepsydra to moja bajka!
wanst_evelius_task_hourglass_return_fail_1_1_a,"Okay, enough dilly-dallying around here! #3.00You're late!","Dobra, koniec z tym guzdraniem się! #3.00Spóźniłeś się!"
wanst_evelius_task_hourglass_return_fail_1_2_a,I must've been on daylight savings...,Musiałem być na czasie letnim...
wanst_evelius_wakeup_1_1,Hrr hrrghf haa... what is going on!?,Hrr hrghf haa... co się dzieje?!
wanst_evelius_wakeup_2_1,Whh... where am I?,Whh... gdzie ja jestem?
wanst_evelius_wakeup_3_1,Nghaa! #1.50There you are. #2.20What took you so long?,Ngha! #1.50Nareszcie jesteś. #2.20Co cię tak długo zatrzymało?
wanst_evelius_chest_1_1,Tadaa! Jackpot!,Tadaa! Jackpot!
wanst_evelius_chest_2_1,Treasuretime!,Czas na skarby!
wanst_evelius_chest_3_1,Peekaboo!,A kuku!
wanst_evelius_chest_4_1,Surprise! Hahaha.,Niespodzianka! Hahaha.
wanst_evelius_chest_5_1,Whoops.#0.90 No loot today. #2.40Hehehe.,Ups.#0.90 Dziś bez łupu. #2.40Hehehe.
wanst_evelius_chest_6_1,"Poor choice, pal.","Zły wybór, koleś."
wanst_evelius_chest_7_1,Toot toot it's the cute loot!,"Tup tup, a to śliczny łup!"
