key,en,pl
excito_door_obstacle_great_2_1,"I can't punch puzzles in the face. #1.90 So you gotta give this one a try yourself, pal.","Nie umiem walnąć zagadki w twarz. #1.90 Więc musisz sam spróbować, ziomek."
excito_door_obstacle_good_1_1,This room needs a mastermind. #1.90 Not the blaster kind like me. #3.80 So take a look yourself.,Ten pokój wymaga geniusza. #1.90 Nie takiego łomciarza jak ja. #3.80 Więc sam rzuć na to okiem.
excito_door_obstacle_good_2_1,I'm really bad at puzzles. #1.70 Sorry.,Jestem naprawdę słaby w zagadkach. #1.70 Wybacz.
excito_door_obstacle_medium_1_1,You'll need to handle this one yourself.,Z tym musisz poradzić sobie sam.
excito_door_obstacle_medium_2_1,"I'm here for adventures, not thinking....","Jestem tu od przygód, nie od myślenia...."
excito_door_obstacle_bummed_1_1,I have no idea what this room is about.,"Nie mam pojęcia, o co chodzi w tym pokoju."
excito_door_obstacle_bummed_2_1,I don't feel like even trying here.,Nawet nie mam ochoty tu próbować.
excito_door_obstacle_angry_1_1,You know: This room sucks. #2.00 Like you. #3.00 So you might want to check it out yourself.,Wiesz co: ten pokój jest do kitu. #2.00 Tak jak ty. #3.00 Więc może sam go sprawdź.
excito_door_obstacle_angry_2_1,This room is made for someone more simple-minded.#2.30 #2.80 I was thinking about you.,Ten pokój jest stworzony dla kogoś prostszego umysłowo.#2.30 #2.80 Miałem na myśli ciebie.
excito_door_cauldron_1_1,They're cooking up trouble in this room!,W tym pokoju gotują kłopoty!
excito_door_cauldron_2_1,This seems to be a kitchen for...#1.50 ...hardly edible stuff.#3.00 #3.50 Gross!,To wygląda jak kuchnia dla...#1.50 ...ledwo jadalnych rzeczy.#3.00 #3.50 Ohyda!
excito_door_cauldron_3_1,I almost ended up as an ingredient in there!,"Mało brakowało, a skończyłbym tam jako składnik!"
excito_door_cauldron_4_1,They're serving punches and magic lunches in there. #2.80 Watch out!,Serwują tam kuksańce i magiczne obiadańce. #2.80 Uważaj!
excito_door_doom_1_1,Don't fall for this room! #1.30 It's a trap!,Nie daj się nabrać na ten pokój! #1.30 To pułapka!
excito_door_doom_2_1,"Go in there, if you're into rooms without floors.","Wejdź tam, jeśli lubisz pokoje bez podłogi."
excito_door_gambler_1_1,Looks like some sort of casino in there.,"Wygląda na to, że to jakieś kasyno."
excito_door_gambler_2_1,There's some nice prizes to win in there...,Są tam jakieś fajne nagrody do wygrania...
excito_ironmaiden_1_1,Don't fall for this room! #1.30 It's a trap!,Nie daj się nabrać na ten pokój! #1.30 To pułapka!
excito_ironmaiden_2_1,Go in there if you're into rooms without floors.,"Wejdź tam, jeśli lubisz pokoje bez podłogi."
excito_broom_1_1,Now that room has nothing for us...,No i ten pokój nic dla nas nie ma...
excito_broom_2_1,What a dull room.,Co za nudny pokój.
