key,en,pl
wanst_sobu_correctdoor_ordersuccess_angry_4_1,"Cease your racket! Alright, I give in.","Przestań z tym hałasem! Dobra, poddaję się."
wanst_sobu_correctdoor_wait_perfect_1_1,"For everyone's best, this is the door I suggest!","Dla dobra wszystkich, te drzwi polecam!"
wanst_sobu_correctdoor_wait_perfect_2_1,"This is the best door, for fun and way more!","To najlepsze drzwi, dla zabawy i nie tylko!"
wanst_sobu_correctdoor_wait_perfect_3_1,This is the room to escape doom!,"To pokój, co od zguby nas uchroni!"
wanst_sobu_correctdoor_wait_great_1_1,Here's the right way!,Oto właściwa droga!
wanst_sobu_correctdoor_wait_great_2_1,The prophecy speaks of a door like this.,Przepowiednia mówi o takich właśnie drzwiach.
wanst_sobu_correctdoor_wait_great_3_1,Eureka! It's this one!,Eureka! To te!
wanst_sobu_correctdoor_wait_good_1_1,"Okay, it should be this one...","Okej, to powinny być te..."
wanst_sobu_correctdoor_wait_good_2_1,We should go this way...,Powinniśmy iść tędy...
wanst_sobu_correctdoor_wait_good_3_1,I'd say this is the right path...,"Powiedziałbym, że to właściwa ścieżka..."
wanst_sobu_correctdoor_wait_medium_1_1,Why not try this one here? What could go wrong?,Czemu nie spróbować tych tutaj? Co może pójść nie tak?
wanst_sobu_correctdoor_wait_medium_2_1,"Go in here! Just remember, no refunds on wrong prophecies.","Wejdź tutaj! Tylko pamiętaj, żadnych zwrotów za błędne przepowiednie."
wanst_sobu_correctdoor_wait_medium_3_1,Ta-da! Now proceed.,Ta-da! Teraz idź dalej.
wanst_sobu_correctdoor_wait_bummed_1_1,You'll need to go through yourself though...,Będziesz jednak musiał przejść przez to sam...
wanst_sobu_correctdoor_wait_bummed_2_1,"I'd choose this door if I were you. Which, luckily, I am not.","Wybrałbym te drzwi, gdybym był tobą. Na szczęście nie jestem."
wanst_sobu_correctdoor_wait_bummed_3_1,Voilà! There's the door. Handle it yourself.,Voilà! Oto drzwi. Radź sobie sam.
wanst_sobu_correctdoor_wait_angry_1_1,"Get a move on, you bumbling simpleton.","Rusz się, ty niezdarny prostaku."
wanst_sobu_correctdoor_wait_angry_2_1,Get your babyface over here.,Przynieś tu swoją dziecięcą buźkę.
wanst_sobu_correctdoor_wait_angry_3_1,"Here. Now go in, you fop!","Masz. Teraz wejdź, ty piecuchu!"
