key,en,pl
wanst_evelius_punish_good_7_1,Yuck!,Fuj!
row149,//Short Evelius Reward,//Krótka nagroda Eveliusa
wanst_evelius_reward_good_4_1,"Hooray, you!",Hurra dla ciebie!
wanst_evelius_reward_good_5_1,Yay!,Jupi!
wanst_evelius_reward_good_6_1,Cheers!,Dzięki!
wanst_evelius_reward_good_7_1,Cheer-ee-lee!,Dzię-ku-je-my!
row155,//Short Evelius Punishment Item,//Krótka kara Eveliusa - przedmiot
wanst_evelius_punish_good_item_4_1,Here! Ugh.,Masz! Ugh.
wanst_evelius_punish_good_item_5_1,Here's some trash.,Masz trochę śmiecia.
wanst_evelius_punish_good_item_6_1,Junk for the honk!,Śmieć dla trąbiącego śmiecia!
wanst_evelius_punish_good_item_7_1,Toodles!,Pa-patki!
row161,//Short Evelius Reward Item,//Krótka nagroda Eveliusa - przedmiot
wanst_evelius_reward_good_item_4_1,Here's your prize!,Oto twoja nagroda!
wanst_evelius_reward_good_item_5_1,Tadaa!,Tadaa!
wanst_evelius_reward_good_item_6_1,Et voila!,Et voila!
wanst_evelius_reward_good_item_7_1,Prize time!,Czas na nagrodę!
row167,//Short Evelius Spawn Monsters,//Krótki spawn potworów Eveliusa
wanst_evelius_punish_good_monster_4_1,Mingle with these! #1.50 Ciao!,Poprzebywaj z nimi! #1.50 Ciao!
wanst_evelius_punish_good_monster_5_1,These are more your type.,To bardziej twój typ.
wanst_evelius_punish_good_monster_6_1,I gotta go. #1.30 Fellas!,Muszę lecieć. #1.30 Panowie!
wanst_evelius_punish_good_monster_7_1,Neeext!,Nastęęępny!
wanst_evelius_punish_good_monster_8_1,Try these!,Spróbuj tych!
row174,//Evelius reacts to Wanst being cured after getting poisoned previously by Evelius,"//Evelius reaguje, gdy Wanst wyleczył się po wcześniejszym zatruciu przez Eveliusa"
wanst_evelius_poison_anti_return_healed_1_1,You cured yourself? #2.50 Argh! That isn't any fun!,Wyleczyłeś się? #2.50 Argh! To żadna zabawa!
wanst_evelius_poison_anti_return_healed_2_1,I see we've got an overachiever among us.,"Widzę, że mamy tu nadgorliwca."
wanst_evelius_poison_anti_return_healed_3_1,Wow. #0.80 You really couldn't wait to show off... #2.80 Huh?,"Wow. #0.80 Naprawdę nie mogłeś się doczekać, żeby się popisać... #2.80 Co?"
row179,//Evelius reacts to Wanst eating his favorite glass marble in front of him,"//Evelius reaguje, gdy Wanst zjada przed nim jego ulubioną szklaną kulkę"
row180,My marble! #1.20 You monster!,Moja kulka! #1.20 Ty potworze!
row181,What!? #1.00 I wanted to eat that!,Co!? #1.00 Ja chciałem to zjeść!
row184,//Wanst comments statue if it's not done yet (it can be built by spending massive amounts of money),"//Komentarze Wansta do statuy, jeśli nie jest jeszcze ukończona (można ją zbudować, wydając ogromne pieniądze)"
wanst_encounter_statue_construction_1_1,Looks like they ran out of gold...,"Wygląda, jakby skończyło im się złoto..."
wanst_encounter_statue_construction_2_1,I think this statue needs another investment.,Chyba ta statua potrzebuje kolejnej inwestycji.
wanst_encounter_statue_construction_3_1,This statue still looks like it's under construction.,"Ta statua wciąż wygląda, jakby była w budowie."
wanst_encounter_statue_construction_4_1,Hey! #0.70 This isn't how I look! #2.90 Or... is it?,Hej! #0.70 Ja tak nie wyglądam! #2.90 A może... wyglądam?
wanst_encounter_statue_construction_5_1,"Buy cheap and you'll buy twice, they say.","Kup tanio, kupisz dwa razy, jak mówią."
wanst_encounter_statue_construction_6_1,No one tells me how to spend my money! #3.20 But #3.70 they should... #5.00 Sigh.,"Nikt mi nie mówi, jak mam wydawać pieniądze! #3.20 Ale #3.70 powinni... #5.00 Ech."
row193,//Wanst comments statue (finished),//Komentarze Wansta do statuy (ukończona)
wanst_encounter_statue_done_1_1,Finally this town has something to look up to.,"Wreszcie to miasto ma coś, na co może patrzeć z podziwem."
wanst_encounter_statue_done_2_1,"Hello, golden boy!","Witaj, złoty chłopcze!"
wanst_encounter_statue_done_3_1,My eternal splendor shall forever grace this place.,Mój wieczny blask na wieki ozdobi te podłe wieki.
wanst_encounter_statue_done_4_1,Gold is my favorite color!,Złoto to mój ulubiony kolor!
wanst_encounter_statue_done_5_1,This shiny thing always brightens my day!,Ta błyszcząca rzecz zawsze rozjaśnia mi dzień!
wanst_encounter_statue_done_6_1,Money well spent.,Dobrze wydane pieniądze.
row201,//Mehr Banker Antworten,//Więcej odpowiedzi bankiera
wanst_banker_interest_1_2_f,Nice! #1.00 Wealth is health.,Nieźle! #1.00 Bogactwo to zdrowie.
wanst_banker_interest_1_2_g,I love earnings.,Uwielbiam zarobki.
wanst_banker_interest_1_2_h,Business is gooood.,Biznes jest dooobry.
wanst_banker_interest_1_2_i,I love the sound of that!,Uwielbiam ten dźwięk!
wanst_banker_interest_1_2_j,Behold the gold!,"Spójrz na to złoto, błyszczy z ochotą!"
wanst_banker_interest_1_2_k,Cha-chiiiing!,Ka-cziiing!
wanst_banker_interest_1_2_l,Make it rain!,Niech sypnie złotem!
row210,// Bank Clerk:Welcome back good sir. Here's what you earned. Deposit or withdraw?,"// Urzędnik bankowy: Witaj z powrotem, dobry panie. Oto twój zarobek. Wpłacić czy wypłacić?"
wanst_banker_interest_2_2_b,Yes.,Tak.
wanst_banker_interest_2_2_c,No thanks. #0.90 I just want the gold.,"Nie, dzięki. #0.90 Chcę tylko złoto."
wanst_banker_interest_2_2_d,I already bathed this week.,Kąpałem się już w tym tygodniu.
wanst_banker_interest_2_2_e,Both!,Oba!
wanst_banker_interest_2_2_f,Ok!,Ok!
wanst_banker_interest_2_2_g,Surprise me.,Zaskocz mnie.
row220,//haircuts/beards,//fryzury/brody
wanst_barber_haircut09_1_1,A bald head.,Łysa głowa.
wanst_barber_haircut11_1_1,Huge sideburns!,Ogromne bokobrody!
row223,Hair looking like a bird's nest.,Włosy jak ptasie gniazdo.
wanst_barber_haircut10_1_1,A ponytail.,Kucyk.
wanst_barber_haircut18_1_1,A hairdo looking like a turtle.,Fryzura wyglądająca jak żółw.
wanst_barber_abeard_1_1,A beard.,Broda.
wanst_barber_beard00_1_1,No beard!,Bez brody!
wanst_barber_beard02_1_1,A mustache.,Wąsy.
wanst_barber_beard03_1_1,A grey beard.,Siwa broda.
wanst_barber_beard09_1_1,A huge golden grandfather's beard #2.70 that almost touches the floor.,"Ogromna złota broda dziadka, #2.70 która prawie dotyka podłogi."
