key,en,pl
wanst_sobu_potion_hint_1_1_a,"Sorry, I didn't listen. What do I have to do now?","Wybacz, nie słuchałem. Co mam teraz zrobić?"
wanst_sobu_potion_hint_1_1_b,Alright! What exactly am I supposed to do again?,Dobrze! Co dokładnie mam znowu zrobić?
wanst_sobu_potion_hint_1_1_c,Soooo... I might not have listened to every exact word you said. What's my job again?,"Wiiięc... mogłem nie wsłuchać się w każde słowo, które powiedziałeś. Jakie jest moje zadanie?"
wanst_sobu_alva_hint_1_2_a,The witch Alva might be able to help us! #2.30 But she is still trapped inside the tower. #4.50 She needs to be freed as soon as possible!,Czarownica Alva może nam pomóc! #2.30 Ale nadal jest uwięziona w wieży. #4.50 Trzeba ją jak najszybciej uwolnić!
wanst_sobu_alva_hint_1_2_b,I know the witch Alva usually comes up with very powerful brewings. #4.50 But she hasn't made it out of the tower yet. #7.50 Give her a hand?,"Wiem, że czarownica Alva zwykle wymyśla bardzo potężne wywary. #4.50 Ale jeszcze nie wydostała się z wieży. #7.50 Pomożesz jej?"
wanst_sobu_alva_hint_1_2_c,We need to get Alva out of the tower. #2.20 Then she will surely be able to brew up #4.50 something that will help us.,"Musimy wydostać Alvę z wieży. #2.20 Wtedy na pewno uwarzy #4.50 coś, co nam pomoże."
row63,case: Alva has given us the potion (this can not happen directly after the cutscene),przypadek: Alva dała nam miksturę (to nie może nastąpić bezpośrednio po cutscence)
wanst_sobu_endgame_1_1_a,Hey hey! #0.80 I got that fancy potion ready!,"Hej, hej! #0.80 Mam już gotową tę wymyślną miksturę!"
wanst_sobu_endgame_1_1_b,I drew the brew. #1.30 Now what do I do?,Wywar pobrany. #1.30 Co robić mamy?
wanst_sobu_endgame_1_1_c,Alva gave me her strongest potion. #3.00 What's next?,Alva dała mi swoją najmocniejszą miksturę. #3.00 Co dalej?
wanst_sobu_endgame_1_2_a,Excellent! #1.20 Now enter the teleporter #3.00 and steal Evelius's heart!,Doskonale! #1.20 Teraz wejdź do teleportera #3.00 i ukradnij serce Eveliusa!
wanst_sobu_endgame_1_2_b,"Alright. You got what we need... #2.20 let's end this once and for all! #4.20 Take the shortcut there, #5.50 and show 'em who's the boss.","Dobrze. Mamy, czego trzeba... #2.20 zakończmy to raz na zawsze! #4.20 Skorzystaj ze skrótu, #5.50 i pokaż im, kto tu rządzi."
wanst_sobu_endgame_1_2_c,Ooooh boy. #1.50 I am excited. #3.00 You ready?,"Oooch, chłopcze. #1.50 Jestem podekscytowany. #3.00 Gotowy?"
wanst_sobu_endgame_1_3_a,"All you have to do is remove the heart from its place and destroy it! #3.50 It will slowly disintegrate once removed from its safe spot... #7.50 and it would also die to sunlight. #9.50 Good luck, chosen one!","Musisz tylko wyjąć serce z jego miejsca i je zniszczyć! #3.50 Po wyjęciu z bezpiecznego gniazda będzie się powoli rozpadać... #7.50 a światło słoneczne też je zabije. #9.50 Powodzenia, wybrańcze!"
wanst_sobu_endgame_1_3_b,"All you need to do is take the heart and hold on to it for as long as you can, #4.30 and it will crumble slowly. #6.00 It will also die instantly when touched by the sun's rays. #9.50 Godspeed, chosen one!","Wystarczy, że weźmiesz serce i utrzymasz je jak najdłużej, #4.30 a będzie się powoli kruszyć. #6.00 Zginie też natychmiast, gdy dotkną go promienie słońca. #9.50 Z Bogiem, wybrańcze!"
wanst_sobu_endgame_1_3_c,"To destroy the heart, #1.30 hold on to it for as long as possible! #3.50 It can't live outside its socket. #5.50 It will also crumble instantly upon contact with sunlight. #9.00 Evelius will surely notice. #11.0 So prepare for a battle, chosen one!","Aby zniszczyć serce, #1.30 trzymaj je przy sobie jak najdłużej! #3.50 Nie przeżyje poza swoim gniazdem. #5.50 Rozsypie się też natychmiast w kontakcie ze światłem słonecznym. #9.00 Evelius na pewno to zauważy. #11.0 Więc przygotuj się do walki, wybrańcze!"
wanst_alva_disbelieve_start_1_1_a,Witch! #1.00 We really need get rid of that tower #3.00 and its evil occupants. #4.70 Let's team up! #6.00 I need your strongest potion!,Czarownico! #1.00 Naprawdę musimy pozbyć się tej wieży #3.00 i jej złych lokatorów. #4.70 Połączmy siły! #6.00 Potrzebuję twojej najmocniejszej mikstury!
wanst_alva_disbelieve_start_1_1_b,Hey Al! #1.00 We need to do something about that evil tower! #3.20 I need your strongest potion!,"Hej, Al! #1.00 Musimy coś zrobić z tą złą wieżą! #3.20 Potrzebuję twojej najmocniejszej mikstury!"
wanst_alva_disbelieve_first_1_1,You want me to help you? #1.80 Uff... #2.30 You aren't particularly trustworthy.,"Chcesz, żebym ci pomogła? #1.80 Uff... #2.30 Nie jesteś szczególnie godny zaufania."
wanst_alva_disbelieve_first_1_2,"Ah, come on. #1.20 This isn't personal. #2.70 It's urgent... #4.00 and urgently dangerous!","Ach, daj spokój. #1.20 To nic osobistego. #2.70 To pilne... #4.00 i pilnie niebezpieczne!"
wanst_alva_disbelieve_first_1_3,"Well, I escaped. #1.80 I think I'm good for now. #3.50 But thanks.","Cóż, uciekłam. #1.80 Myślę, że na razie mi wystarczy. #3.50 Ale dzięki."
wanst_alva_disbelieve_first_1_4,Do you even know what they're doing in there? #2.00 They're cloning us for torturous fun. #4.00 It's horrendous! #5.50 Thousands of Alva doppelgängers used as lab rats. #9.00 How do you like the sound of that?,"Wiesz w ogóle, co oni tam wyprawiają? #2.00 Klonują nas dla tortur i zabawy. #4.00 To potworne! #5.50 Tysiące sobowtórów Alvy używanych jak szczury laboratoryjne. #9.00 Jak ci brzmi taka melodia?"
wanst_alva_disbelieve_first_1_5,"Oh, really? #1.00 I haven't seen any doppelgängers. #3.30 I'm done with all that hocus pocus. #6.00 Bring me proof #7.20 and we can talk... #8.20 Maybe.","Och, naprawdę? #1.00 Nie widziałam żadnych sobowtórów. #3.30 Mam dość całego tego hokus-pokus. #6.00 Przynieś mi dowód #7.20 i pogadamy... #8.20 Może."
wanst_alva_disbelieve_first_1_6,"Ok, let me get you a sample of the mess. Be right back!","Dobra, przyniosę ci próbkę tego bałaganu. Zaraz wracam!"
wanst_alva_disbelieve_again_1_1,"I'm done with all this #1.30 jibber jabber, son. #2.50 Get proof. #3.50 Or get lost.","Mam dość tego całego #1.30 czczego gadania, synu. #2.50 Zdobądź dowód. #3.50 Albo spadaj."
wanst_alva_disbelieve_again_2_1,Takes more than stubborness #1.50 to convince me.,"Potrzeba czegoś więcej niż uporu, #1.50 żeby mnie przekonać."
wanst_alva_disbelieve_again_3_1,"Come back when you have proof, my friend. #1.90 I am busy here...","Wróć, kiedy będziesz miał dowód, mój drogi. #1.90 Jestem tu zajęta..."
wanst_alva_explode_1_1_a,"//redirected ""i exploded"" alva lines","//przekierowane linie Alvy ""wybuchłem"""
wanst_alva_explode_1_1_b,"//redirected ""i exploded"" alva lines","//przekierowane linie Alvy ""wybuchłem"""
wanst_alva_explode_1_1_c,"//redirected ""i exploded"" alva lines","//przekierowane linie Alvy ""wybuchłem"""
wanst_alva_give_recipe_1_2,"Did you know that they're cloning us to gain unlimited power? #4.00 We need to stop this! #6.00 Even though it means there will be... #8.00  ""Less of me,"" I guess.","Wiedziałaś, że klonują nas, żeby zdobyć nieograniczoną moc? #4.00 Musimy to powstrzymać! #6.00 Nawet jeśli to znaczy, że będzie... #8.00 ""mniej mnie"", jak mniemam."
wanst_alva_give_recipe_1_3,Ewww! #1.00 So that's the evil sorcery #3.50 he's torturing us with. #5.20 Anything we could do about it?,"Fuuuj! #1.00 Więc to ta zła magia, #3.50 którą nas torturuje. #5.20 Możemy coś z tym zrobić?"
wanst_alva_give_recipe_1_4,"I'd need to sneak into Evelius's special place. #3.30 Even though I'm a master of disguise, #5.40 I'll need a little help from your potion power to look like him.","Musiałbym wkraść się do specjalnego miejsca Eveliusa. #3.30 Choć jestem mistrzem przebrania, #5.40 przyda mi się trochę twojej mocy mikstur, żeby wyglądać jak on."
wanst_alva_give_recipe_1_5,I think I can help out with a #2.50 maximum nasty potion here. #4.50 I just need #6.00 these ingredients:,Chyba mogę pomóc z #2.50 maksymalnie paskudną miksturą. #4.50 Potrzebuję tylko #6.00 tych składników:
wanst_alva_recipe_1_1,"Firstly, #1.30 if you want to turn into him, #3.50 I need his essence. #5.50 His corpse!","Po pierwsze, #1.30 jeśli chcesz się w niego zmienić, #3.50 potrzebuję jego esencji. #5.50 Jego trupa!"
wanst_alva_recipe_1_2,And since it would kill you to become him. #2.50 I'll also need... #4.00 a corpse of YOU to make it work. #7.50 Sounds odd... #9.00 But I guess with the help of the tower you can make it work!,"A ponieważ zmiana w niego by cię zabiła. #2.50 Potrzebuję też... #4.00 trupa CIEBIE, żeby to zadziałało. #7.50 Brzmi dziwnie... #9.00 Ale chyba z pomocą wieży dasz radę!"
wanst_alva_recipe_1_3,Mmm... #1.20 And as a binding fluid... #3.00 I'll also need...,Mmm... #1.20 A jako płyn wiążący... #3.00 będę też potrzebować...
wanst_alva_recipe_1_4,A living snail. #1.70 It's important that it's alive! #3.20 Don't step on it.,"Żywego ślimaka. #1.70 Ważne, żeby był żywy! #3.20 Nie nadepnij na niego."
wanst_alva_recipe_1_5,And then...,A potem...
wanst_alva_recipe_1_6,A bird. #1.20 You will need to climb up high for that one.,Ptaka. #1.20 Po niego trzeba będzie wspiąć się wysoko.
wanst_alva_recipe_1_7,Plus...,Do tego...
wanst_alva_recipe_1_8,"A fish. #1.50 Not sure where to get one, to be honest. #4.20 The rivers around here are all too toxic for them.","Rybę. #1.50 Szczerze mówiąc, nie wiem, skąd ją wziąć. #4.20 Tutejsze rzeki są dla nich zbyt toksyczne."
wanst_alva_recipe_1_9,Oh. #0.50 And before I forget... #2.00 One last ingredient: #4.20 Broccoli!,Och. #0.50 I zanim zapomnę... #2.00 Ostatni składnik: #4.20 brokuł!
wanst_alva_recipe_1_10,Urgh! #1.20 Corpse juice I can do... #3.00 But not BROCCOLI!,Urgh! #1.20 Sok z trupa jeszcze przełknę... #3.00 Ale nie BROKUŁ!
wanst_alva_recipe_1_11,DON'T try to brew this one yourself in the cauldron though. #4.30 Only a true witch can master a recipe like this. #8.00 Bring these ingredients to me. #10.0 And I'll take care of it.,Tylko NIE próbuj warzyć tego samodzielnie w kotle. #4.30 Tylko prawdziwa czarownica opanuje taki przepis. #8.00 Przynieś mi te składniki. #10.0 A ja się tym zajmę.
wanst_alva_recipe_1_12,Ah. #1.00 And the corpses need to be fresh with flesh! #4.00 Hand them over immediately post mortem. #6.50 I have no use for piles of gnawed bones!,Ach. #1.00 A trupy muszą być świeże i mięsiste! #4.00 Oddaj je natychmiast po zgonie. #6.50 Nie mam pożytku z obgryzionych kości!
wanst_alva_drop_1_1,Okaaaay. #1.20 Way to go!,No dooobra. #1.20 Tak trzymać!
wanst_alva_drop_2_1,Nice. #1.00 Thanks.,Miło. #1.00 Dzięki.
wanst_alva_drop_3_1,Huzzah! #1.00 We're getting there.,Hura! #1.00 Coraz bliżej.
wanst_alva_drop_4_1,That's precisely what we need. #2.00 Cheers.,Właśnie tego potrzebujemy. #2.00 Dzięki.
wanst_alva_brewing_1_1,Alright! #1.00 That's all we need. #2.30 Potion incoming!,"Dobrze! #1.00 Mamy wszystko, czego trzeba. #2.30 Mikstura nadciąga!"
wanst_alva_brewing_1_2,Can you leave the room for a moment? #2.10 I can't brew when someone is watching.,"Możesz wyjść na chwilę z pokoju? #2.10 Nie potrafię warzyć, kiedy ktoś patrzy."
wanst_alva_brewing_1_3,I know exactly what you mean!,"Doskonale wiem, co masz na myśli!"
wanst_alva_potion_1_1_a,Here you go! #1.50 Keep the havoc to a limit though. #3.50 Ok?,Proszę! #1.50 Tylko ogranicz chaos do minimum. #3.50 Dobrze?
wanst_alva_potion_1_1_b,"Here. #0.90 Have one on the house. #2.20 Be careful, though...",Masz. #0.90 Jedna na koszt firmy. #2.20 Tylko ostrożnie...
wanst_alva_potion_1_1_c,"Alright. #1.30 Use it wisely, though. #3.00 Ok?",Dobrze. #1.30 Użyj jej mądrze. #3.00 Jasne?
wanst_alva_potionfirst_1_2_a,"Ah, by the way... #1.70 The potion will only work #3.00 inside the tower.","Ach, przy okazji... #1.70 Mikstura zadziała tylko #3.00 wewnątrz wieży."
wanst_alva_potionfirst_1_2_b,Aaaand: #1.50 Before you go goofin' off: #3.50 The potion doesn't work anywhere #5.50 but inside the tower...,I jeszcze: #1.50 Zanim zaczniesz się wygłupiać: #3.50 mikstura nie działa nigdzie #5.50 poza wieżą...
wanst_alva_potionfirst_1_2_c,Before you get any ideas: #2.50 The potion only works in the tower.,Zanim wpadniesz na jakiś pomysł: #2.50 Mikstura działa tylko w wieży.
wanst_sobu_potion_hint_1_1_a,"Sorry, I didn't listen. What do I have to do now?","Wybacz, nie słuchałem. Co mam teraz zrobić?"
wanst_sobu_potion_hint_1_1_b,Alright! What exactly am I supposed to do again?,Dobrze! Co dokładnie mam znowu zrobić?
wanst_sobu_potion_hint_1_1_c,Soooo... I might not have listened to every exact word you said. What's my job again?,"Wiiięc... mogłem nie wsłuchać się w każde słowo, które powiedziałeś. Jakie jest moje zadanie?"
wanst_alva_smalltalk_1_2_a,I still need some more things for the #2.30 potion of potions...,Nadal potrzebuję paru rzeczy do #2.30 mikstury nad miksturami...
wanst_alva_smalltalk_1_2_b,How are you doing? #1.30 Got the ingredients?,Jak ci idzie? #1.30 Masz składniki?
wanst_alva_smalltalk_1_2_c,Can't wait to get going with this. #2.30 Got what we need?,"Nie mogę się doczekać, aż ruszymy z tym dalej. #2.30 Masz to, czego potrzebujemy?"
wanst_alva_smalltalk_1_2_d,"Enough dilly-dallying, son. #2.50 We need to get brewin'","Dość tego guzdralstwa, synu. #2.50 Musimy brać się za warzenie."
wanst_alva_endgame_1_1_a,"Whew #0.70 Now that was something, right? #2.50 What do you need more potions for, though?","Uff #0.70 No, to było coś, prawda? #2.50 Po co ci jednak więcej mikstur?"
wanst_alva_endgame_1_1_b,"Good job on the job, my friend. #2.80 I still got lots of these lying about...","Dobra robota, mój drogi. #2.80 Mam tu jeszcze sporo takich na zbyciu..."
wanst_alva_endgame_1_1_c,"Well, guess team work killed the fiend dork! #2.80 Yay us!","Cóż, wygląda na to, że praca zespołowa ukatrupiła złego wała! #2.80 Brawo my!"
wanst_alva_endgame_1_2_a,This potion is used to fight evil. #2.30 But it might just as well spawn evil. #4.50 Take care.,Ta mikstura służy do walki ze złem. #2.30 Ale równie dobrze może to zło przywołać. #4.50 Uważaj.
wanst_alva_endgame_1_2_b,I'm glad that evil fool is gone. #2.50 No need to play around with dangerous liquids. #5.00 Alright?,"Cieszę się, że ten zły dureń zniknął. #2.50 Nie ma potrzeby bawić się niebezpiecznymi płynami. #5.00 Dobrze?"
wanst_alva_endgame_1_2_c,"Before you get any ideas: #2.00 This potion can revive quite the evil spirits, mind you. #6.00 We like the peace. #8.50 Right?","Zanim wpadniesz na jakiś pomysł: #2.00 Ta mikstura może wskrzesić całkiem złe duchy, wiedz o tym. #6.00 Lubimy spokój. #8.50 Prawda?"
wanst_evelius_final_dialogue_1_1_a,Aaaarghhh... #1.00 I... #1.70 I am trapped between #3.50 life and death.,Aaaarghhh... #1.00 Ja... #1.70 utknąłem między #3.50 życiem a śmiercią.
wanst_evelius_final_dialogue_1_2,"Your reign of terror is over, pal. #2.50 I win.","Twoje rządy terroru dobiegły końca, kolego. #2.50 Wygrałem."
wanst_evelius_final_dialogue_1_3_a,"You... absolute fool! #3.00 Don't you realize... #4.70 I was making you immortal, too! #7.20 If you die now... #8.70 There'll be nothing after that.",Ty... kompletny głupcze! #3.00 Czy nie rozumiesz... #4.70 że ciebie też czyniłem nieśmiertelnym! #7.20 Jeśli teraz umrzesz... #8.70 potem nie będzie już nic.
wanst_evelius_final_dialogue_1_3_b,"You... absolute fool! #4.00 Don't you realize... #6.00 I was making you immortal, too! #9.00 If you die now... there'll be nothing after that.",Ty... kompletny głupcze! #4.00 Czy nie rozumiesz... #6.00 że ciebie też czyniłem nieśmiertelnym! #9.00 Jeśli teraz umrzesz... potem nie będzie już nic.
wanst_evelius_final_dialogue_1_5_a,You will regret this... #3.50 Argh...,Pożałujesz tego... #3.50 Argh...
wanst_evelius_final_dialogue_1_5_b,You will regret this... #4.00 Argh...,Pożałujesz tego... #4.00 Argh...
wanst_evelius_ruin_start_1_1,"You still alive, evil wizard?","Jeszcze żyjesz, zły czarodzieju?"
wanst_evelius_ruin_start_1_2,Aaarrgh... my... spell was so powerful that I'm now cursed to live on as a shell of my former glory.,"Aaarrgh... moje... zaklęcie było tak potężne, że teraz jestem przeklęty i żyję jako cień dawnej chwały."
wanst_evelius_ruin_start_1_3,I see. #1.10 You DO look bad.,Rozumiem. #1.10 WYGLĄDASZ fatalnie.
wanst_evelius_ruin_start_1_4_a,Thanks for the reminder! #2.00 Can you now leave me in silent suffering #4.20 or is there anything you want?,"Dzięki za przypomnienie! #2.00 Możesz teraz zostawić mnie w cichym cierpieniu, #4.20 czy jeszcze czegoś chcesz?"
wanst_evelius_ruin_start_1_4_b,Thanks for the reminder! #2.00 Can you now leave me in silent suffering #4.20 or is there anything you want?,"Dzięki za przypomnienie! #2.00 Możesz teraz zostawić mnie w cichym cierpieniu, #4.20 czy jeszcze czegoś chcesz?"
wanst_evelius_ruin_start_1_4_c,Thanks for the reminder! #2.00 Can you now leave me in silent suffering #4.20 or is there anything you want?,"Dzięki za przypomnienie! #2.00 Możesz teraz zostawić mnie w cichym cierpieniu, #4.20 czy jeszcze czegoś chcesz?"
wanst_evelius_ruin_down_1_1,Not really. #0.90 I just wanted to make sure I won.,"Nie bardzo. #0.90 Chciałem się tylko upewnić, że wygrałem."
wanst_evelius_ruin_down_1_2_a,No need to rub it in!,Nie musisz mi tego wcierać!
wanst_evelius_ruin_down_1_2_b,No need to rub it in!,Nie musisz mi tego wcierać!
wanst_evelius_ruin_down_1_2_c,No need to rub it in!,Nie musisz mi tego wcierać!
wanst_evelius_ruin_up_1_1,"Eh, I know this is... kind-of-too-late, #3.00 but is there a way to bring back the tower #5.50 so I can have my immortality again?","Ech, wiem, że to... trochę-za-późno, #3.00 ale czy da się przywrócić wieżę, #5.50 żebym znów miał swoją nieśmiertelność?"
wanst_evelius_ruin_up_1_2_a,"Wow. #1.00 Don't you know things have consequences? #3.50 You can't undo what happens in real life, buddy.","Oho. #1.00 Nie wiesz, że czyny mają konsekwencje? #3.50 W prawdziwym życiu nie cofniesz tego, co się stało, kolego."
wanst_evelius_ruin_up_1_2_b,"Wow. #1.40 Don't you know things have consequences? #3.70 You can't undo what happens in real life, buddy.","Oho. #1.40 Nie wiesz, że czyny mają konsekwencje? #3.70 W prawdziwym życiu nie cofniesz tego, co się stało, kolego."
wanst_evelius_ruin_up_1_2_c,"Wow. #1.00 Don't you know things have consequences? #3.50 You can't undo what happens in real life, buddy.","Oho. #1.00 Nie wiesz, że czyny mają konsekwencje? #3.50 W prawdziwym życiu nie cofniesz tego, co się stało, kolego."
wanst_evelius_ruin_up_1_3,"Hey, I was just asking.","Hej, tylko pytałem."
wanst_evelius_ruin_up_1_4_a,"However... #1.80 if you could hit me with one of those potions #4.40 that contain my essence, #6.80 I'd have enough power to turn back time. #10.0 You know, to the moment before you broke my heart... #13.0 Think about all the fun we had together!","Jednak... #1.80 gdybyś trafił mnie jedną z tych mikstur, #4.40 które zawierają moją esencję, #6.80 miałbym dość mocy, by cofnąć czas. #10.0 Wiesz, do chwili, zanim złamałeś mi serce... #13.0 Pomyśl o całej zabawie, którą razem mieliśmy!"
wanst_evelius_ruin_up_1_4_b,"However... #1.40 if you could hit me with one of those potions #3.50 that contain my essence, #5.00 I'd have enough power to turn back time. #7.00 You know, to the moment before you broke my heart... #10.0 Think about all the fun we had together!","Jednak... #1.40 gdybyś trafił mnie jedną z tych mikstur, #3.50 które zawierają moją esencję, #5.00 miałbym dość mocy, by cofnąć czas. #7.00 Wiesz, do chwili, zanim złamałeś mi serce... #10.0 Pomyśl o całej zabawie, którą razem mieliśmy!"
wanst_evelius_ruin_up_1_5,"Mmm, interesting.","Mmm, interesujące."
wanst_evelius_ruin_idle_1_1_a,"Aaargh... #1.20 listen, you fool... #3.00 I can return your immortality... #5.80 just revive me with one of those potions carrying my essence... #11.0 think about the fun we had together!","Aaargh... #1.20 słuchaj, głupcze... #3.00 mogę zwrócić ci nieśmiertelność... #5.80 po prostu wskrześ mnie jedną z tych mikstur niosących moją esencję... #11.0 pomyśl o zabawie, którą razem mieliśmy!"
