key,en,pl
wanst_hubert_smalltalk_loyalitycheck_perfect_contd_3_1,"Oh yeah, I know exactly what you're talking about. #3.50 Wait, what are you talking about?","O tak, dokładnie wiem, o czym mówisz. #3.50 Czekaj, o czym ty mówisz?"
wanst_hubert_smalltalk_loyalitycheck_perfect_contd_4_1,I wasn't listening. #1.30 What did you say?,Nie słuchałem. #1.30 Co powiedziałeś?
wanst_hubert_smalltalk_loyalitycheck_great_1_1,It is great being your friend!,Wspaniale jest być twoim przyjacielem!
wanst_hubert_smalltalk_loyalitycheck_great_2_1,I love being your friend!,Uwielbiam być twoim przyjacielem!
wanst_hubert_smalltalk_loyalitycheck_great_contd_1_1,"I know, right?","No wiem, prawda?"
wanst_hubert_smalltalk_loyalitycheck_good_1_1,Fine... I guess.,Dobrze... chyba.
wanst_hubert_smalltalk_loyalitycheck_good_1_2,Great conversation! #1.90 We should do this again some time.,Świetna rozmowa! #1.90 Musimy to kiedyś powtórzyć.
wanst_hubert_smalltalk_loyalitycheck_medium_1_1,If life gives me lemons... #1.30 I try to make lemonade.,Kiedy życie daje mi cytryny... #1.30 staram się zrobić lemoniadę.
wanst_hubert_smalltalk_loyalitycheck_medium_1_2,Cool! Can I have a sip?,Super! Mogę się napić?
wanst_hubert_smalltalk_loyalitycheck_medium_1_3,"No, that was just a sad metaphor.","Nie, to była tylko smutna metafora."
wanst_hubert_smalltalk_loyalitycheck_medium_1_4,How juicy!,Ale soczyste!
wanst_hubert_smalltalk_loyalitycheck_bummed_1_1,"I am very, very sad.","Jestem bardzo, bardzo smutny."
wanst_hubert_smalltalk_loyalitycheck_bummed_2_1,I feel very sad.,Czuję się bardzo smutny.
wanst_hubert_smalltalk_loyalitycheck_bummed_contd_1_1,When you're feeling ultra sad... #2.00 Try to be ultra rad instead!,Kiedy czujesz się ultra smutny... #2.00 spróbuj zamiast tego być ultra odjazdowy!
wanst_hubert_smalltalk_loyalitycheck_bummed_contd_1_2,Hrmpf...,Hrmpf...
wanst_hubert_smalltalk_loyalitycheck_bummed_contd_2_2,Hrng.,Hrng.
wanst_hubert_smalltalk_loyalitycheck_angry_1_1,Grrr.,Grrr.
wanst_hubert_smalltalk_regular_random_perfect_1_1,You like how this is going?,"Podoba ci się, jak to idzie?"
wanst_hubert_smalltalk_regular_random_perfect_2_1,Hubert! #0.50 Adventure Report! #1.70 You like how this is going?,"Hubert! #0.50 Raport z wyprawy! #1.70 Podoba ci się, jak to idzie?"
wanst_hubert_smalltalk_regular_random_perfect_3_1,You like how our adventure is going so far?,"Podoba ci się, jak dotąd idzie nasza wyprawa?"
wanst_hubert_smalltalk_regular_contd_perfect_1_1,Totes! #0.70 I've never felt connected to someone so fast. #3.50 And I feel like we're ready for our next steps together.,"Total! #0.70 Nigdy nie poczułem więzi z kimś tak szybko. #3.50 I czuję, że jesteśmy gotowi na kolejne wspólne kroki."
wanst_hubert_smalltalk_regular_contd_perfect_1_2,"Uhm, okay. Cool. Let's take some next steps down the tower then.","Yy, okej. Spoko. Zróbmy więc kolejne kroki w głąb wieży."
wanst_hubert_smalltalk_regular_random_great_1_1,"Hey, I like your shell!","Hej, podoba mi się twoja skorupa!"
wanst_hubert_smalltalk_regular_random_great_2_1,"Hey, I like your shell!","Hej, podoba mi się twoja skorupa!"
wanst_hubert_smalltalk_regular_random_great_3_1,"Hey, I like your shell!","Hej, podoba mi się twoja skorupa!"
wanst_hubert_smalltalk_regular_contd_great_1_1,"Okay, cool. #1.30 I'm still using it though.","Okej, spoko. #1.30 Ale wciąż jej używam."
wanst_hubert_smalltalk_regular_contd_great_1_2,"Alright...#1.00 Hey, well let me know when you're done. #2.50 My style's evolving into more of a... #4.50 ""tortoise phase.""","No dobra...#1.00 Hej, no to daj znać, jak skończysz. #2.50 Mój styl ewoluuje w stronę... #4.50 „fazy żółwiej”."
wanst_hubert_smalltalk_regular_contd_great_1_3,"Regarding how naked you run around most of the time...#3.00 It seems more like your ""snail phase.""","Biorąc pod uwagę, że przez większość czasu biegasz na golasa...#3.00 to bardziej wygląda na twoją „fazę ślimaka”."
wanst_hubert_smalltalk_regular_contd_great_2_2,"Alright... #0.80 Well, let me know when you're done! #2.00 I happen to be in my ""tortoise phase."" #3.20 Regarding my style.","No dobra... #0.80 Cóż, daj znać, jak skończysz! #2.00 Akurat jestem w swojej „fazie żółwiej”. #3.20 Jeśli chodzi o styl."
wanst_hubert_smalltalk_regular_contd_medium_1_1,It's the only one I have.,"To jedyna, jaką mam."
wanst_hubert_smalltalk_regular_contd_medium_1_2,Lucky you! I don't even have one.,Masz szczęście! Ja nawet takiej nie mam.
wanst_hubert_smalltalk_regular_contd_bummed_1_1,You want to take it away from me?,Chcesz mi ją zabrać?
wanst_hubert_smalltalk_regular_contd_bummed_1_2,Whoa. Don't be so shell-shocked.,Ojej. Nie bądź taki wstrząśnięty do szpiku skorupy.
wanst_hubert_smalltalk_regular_perfect_1_1,You have an amazing talent with that simple club!,Masz niesamowity talent do posługiwania się tą prostą maczugą!
wanst_hubert_smalltalk_regular_perfect_1_2,Thanks! I'm trying my best. #2.50 I want to do my part to get us out of here.,"Dzięki! Staram się jak mogę. #2.50 Chcę zrobić swoją część, żeby nas stąd wydostać."
wanst_hubert_smalltalk_regular_perfect_1_3,"Keep clubbing then, my friend!","To dalej maczuguj, przyjacielu!"
wanst_hubert_smalltalk_regular_good_1_1,Sooo...#1.40 How are you feeling today?,Noo...#1.40 jak się dziś czujesz?
wanst_hubert_smalltalk_regular_good_1_2,Fine... #0.80 I guess?,Dobrze... #0.80 chyba?
wanst_hubert_smalltalk_regular_good_1_3,Nice! #0.80 Feeling fine is the best feeling! #3.00 That's what they say...,Super! #0.80 Dobre samopoczucie to najlepsze uczucie! #3.00 Tak przynajmniej mówią...
wanst_hubert_smalltalk_regular_bummed_1_1,"You are so rich in your heart, Hubert. #2.30 Yet you sport quite the bummed face right now... #5.00 What's wrong?","Masz tak bogate serce, Hubercie. #2.30 A jednak masz teraz taką ponurą minę... #5.00 Co się stało?"
wanst_hubert_smalltalk_regular_bummed_1_2,Don't even try...,Nawet nie próbuj...
wanst_hubert_smalltalk_regular_angry_1_1,"Hey, I'm, uh...","Hej, ja, yy..."
wanst_hubert_smalltalk_regular_angry_1_2,"Whoa, dude. Stop it!","Ojej, stary. Przestań!"
wanst_hubert_smalltalk_regular_angry_2_1,Oh cutesy Hubert Angry Face. #2.50 What's up my duder?,"O, słodka Zła Minka Huberta. #2.50 Co słychać, koleżko?"
wanst_hubert_smalltalk_regular_angry_2_2,I'm THIS close... #1.50 To having a breakdown.,Jestem O TAK blisko... #1.50 załamania nerwowego.
wanst_hubert_smalltalk_regular_angry_3_1,So... how ya feeling pal?,"No... jak się czujesz, kolego?"
wanst_hubert_smalltalk_regular_angry_3_2,Did someone say anything? #1.80 So quiet in here...,Czy ktoś coś powiedział? #1.80 Tak cicho tutaj...
wanst_hubert_smalltalk_regular_angry_4_2,"Did I just hear something? #1.50 No, no, I did not...","Czy ja coś usłyszałem? #1.50 Nie, nie, nic nie usłyszałem..."
wanst_hubert_smalltalk_regular_1_1,This is a dangerous place. #2.00 You really always need to be prepared for the worst!,To niebezpieczne miejsce. #2.00 Zawsze trzeba być gotowym na najgorsze!
wanst_hubert_smalltalk_regular_1_2,"Sorry, I'm vegetarian. #1.50 I don't really eat wurst...","Wybacz, jestem wegetarianinem. #1.50 Właściwie nie jadam kiełbasek..."
wanst_hubert_smalltalk_regular_1_3,Me too! #0.80 Wurst is the worst!,Ja też! #0.80 Kiełbaski są do niczego!
wanst_hubert_smalltalk_regular_2_1,"Sooo, how'd you wind up here?","No więc, jak tu trafiłeś?"
wanst_hubert_smalltalk_regular_2_2,I was searching for food for my sick parents. #3.00 It is a very sad story... #4.70 How did you get here?,Szukałem jedzenia dla moich chorych rodziców. #3.00 To bardzo smutna historia... #4.70 A ty jak tu trafiłeś?
wanst_hubert_smalltalk_regular_2_3,I think I used the wrong toilet...,Chyba wszedłem do złej toalety...
wanst_hubert_smalltalk_regular_2_4,"Well, that's a bit sad too...","Cóż, to też trochę smutne..."
wanst_hubert_smalltalk_regular_3_1,"What do you do for fun, pal?","Co robisz dla zabawy, kolego?"
wanst_hubert_smalltalk_regular_3_2,"Uh, I sleep...","Yy, śpię..."
wanst_hubert_smalltalk_regular_3_3,Nice! #0.80 I've done that before.,Super! #0.80 Robiłem to już wcześniej.
wanst_hubert_smalltalk_regular_4_1,I never asked for your name...,Nigdy nie zapytałem o twoje imię...
wanst_hubert_smalltalk_regular_4_2,The name's Bert. Hu-bert.,Nazywam się Bert. Hu-bert.
wanst_hubert_smalltalk_regular_5_1,Hey... what's your name?,Hej... jak masz na imię?
wanst_hubert_smalltalk_regular_5_2,Hubert.,Hubert.
wanst_hubert_smalltalk_regular_5_3,"No. I'm not Bert. #2.00 I asked for your name, pal!","Nie. Nie jestem Bertem. #2.00 Pytałem o twoje imię, kolego!"
wanst_hubert_smalltalk_regular_5_4,Yes... it's Hubert.,Tak... to Hubert.
wanst_hubert_smalltalk_regular_5_5,"Yeah, whatever. Okay. #1.80 I guess you can call me Bert from now on. #4.30 If that makes it easier for you...","Ta, jak chcesz. Okej. #1.80 Chyba możesz mnie teraz nazywać Bert. #4.30 Jeśli tak ci łatwiej..."
wanst_hubert_smalltalk_nude_perfect_1_1,So... Hubert. #1.30 I wanted to ask you a question...,Więc... Hubercie. #1.30 Chciałem cię o coś zapytać...
wanst_hubert_smalltalk_nude_perfect_1_2,Aren't you getting cold?,Nie jest ci zimno?
wanst_hubert_smalltalk_nude_perfect_1_3,With your trusty companionship... #1.70 Our bond keeps me sufficiently warm!,Dzięki twojemu wiernemu towarzystwu... #1.70 nasza więź wystarczająco mnie ogrzewa!
wanst_hubert_smalltalk_nude_perfect_1_4,"Alright, but maybe in the next rooms, #2.15 we'll find something for you to put on. #4.30 There are some things our friendship can't cover.","Dobra, ale może w kolejnych pokojach #2.15 znajdziemy coś, co mógłbyś na siebie założyć. #4.30 Są rzeczy, których nasza przyjaźń nie zakryje."
wanst_hubert_smalltalk_nude_perfect_1_5,Listen pal... #0.80 The only thing I need to find in the next room... #3.20 ...is exciting adventure.,"Słuchaj, kolego... #0.80 Jedyne, co muszę znaleźć w kolejnym pokoju... #3.20 ...to ekscytująca przygoda."
wanst_hubert_smalltalk_nude_great_1_1,"Have you ever heard of this religion called ""Nudism""?",Słyszałeś kiedyś o religii zwanej „nudyzmem”?
wanst_hubert_smalltalk_nude_great_1_2,I don't think that's a religion. #2.00 Although surely you could be the high priest!,"Nie sądzę, żeby to była religia. #2.00 Chociaż na pewno mógłbyś być jej arcykapłanem!"
wanst_hubert_smalltalk_nude_great_1_3,Hey... #0.70 Thanks!,Hej... #0.70 Dzięki!
wanst_hubert_smalltalk_nude_good_1_1,Okayyy... #1.40 Ready for the next challenge?,Okeej... #1.40 Gotowy na kolejne wyzwanie?
wanst_hubert_smalltalk_nude_good_1_2,I'd give you my shell if I could. #2.00 You seem very vulnerable.,"Oddałbym ci swoją skorupę, gdybym mógł. #2.00 Wyglądasz na bardzo bezbronnego."
wanst_hubert_smalltalk_nude_good_1_3,Don't worry. #0.80 I can protect my self.,Nie martw się. #0.80 Potrafię się obronić.
wanst_hubert_smalltalk_nude_good_1_4,I just think some clothes would suit you.,"Po prostu myślę, że jakieś ubranie by ci pasowało."
wanst_hubert_smalltalk_nude_medium_1_1,Aaah. What a beautiful night!,Aaach. Co za piękna noc!
wanst_hubert_smalltalk_nude_medium_1_2,I just wish you would stop mooning me all the time...,"Chciałbym tylko, żebyś przestał ciągle świecić do mnie gołym tyłkiem..."
wanst_hubert_smalltalk_nude_medium_1_3,"The moon is pretty bright tonight, right?","Księżyc jest dziś dość jasny, prawda?"
wanst_hubert_smalltalk_nude_bummed_1_1,"Do you wanna hear the naked truth, Hubert?","Chcesz usłyszeć nagą prawdę, Hubercie?"
wanst_hubert_smalltalk_nude_bummed_1_2,I've been exposed to it all day!,Byłem na nią wystawiony cały dzień!
wanst_hubert_smalltalk_nude_bummed_1_3,What do you mean? #1.00 Do you know how I got this powerful? #3.00 Who told you!?,"Co masz na myśli? #1.00 Wiesz, jak zdobyłem taką potęgę? #3.00 Kto ci powiedział!?"
wanst_hubert_smalltalk_nude_bummed_1_6,You're not doing much to hide it!,Niezbyt dobrze to ukrywasz!
wanst_hubert_smalltalk_nude_bummed_1_7,Damn!,Cholera!
wanst_hubert_smalltalk_nude_angry_1_1,"Aaah, what a life!","Aaach, ale życie!"
wanst_hubert_smalltalk_nude_angry_1_2,Please pick up some clothes!,"Proszę, załóż jakieś ubranie!"
wanst_hubert_smalltalk_nude_angry_2_2,Please pick up some clothes!,"Proszę, załóż jakieś ubranie!"
