key,en,pl
wanst_statuemaker_nomoney_1_1_b,But I won't make a gold statue for a broke bloke. #4.00 Sorry. #5.00 Come back when you have more money in the bank.,Ale nie zrobię złotego posągu dla spłukanego gościa. #4.00 Wybacz. #5.00 Wróć gdy będziesz miał więcej pieniędzy w banku.
wanst_statuemaker_nomoney_1_1_c,"You'll need more money in the bank, though. #2.50 Sorry, my friend.","Będziesz jednak potrzebował więcej pieniędzy w banku. #2.50 Wybacz, przyjacielu."
wanst_statuemaker_decline_1_1_a,What... me? No!,Co... ja? Nie!
wanst_statuemaker_decline_1_1_b,I have to think about it.,Muszę to przemyśleć.
wanst_statuemaker_decline_1_1_c,Noooo. Uhm. Nope. #2.50 I... don't think so. No. Definitely not. #5.50 No no no. Uh uh.,Nieee. Yyy. Nie. #2.50 Ja... nie sądzę. Nie. Zdecydowanie nie. #5.50 Nie nie nie. Y-y.
wanst_statuemaker_decline_1_1_d,Too bold for gold!,Zbyt śmiało jak na złoto!
wanst_statuemaker_decline_1_1_e,"Uhm, no. #1.20 I feel I need to gather some more glory first. #4.00 And money.","Yyy, nie. #1.20 Czuję, że najpierw muszę zebrać trochę więcej chwały. #4.00 I pieniędzy."
wanst_statuemaker_decline_1_1_f,No coins for these loins. #1.80 Sorry!,Brak grosza na tego kokosza. #1.80 Wybacz!
wanst_statuemaker_decline_1_2_a,Gold is definitely your color though. #3.00 If you ask me...,Złoto zdecydowanie jest twoim kolorem. #3.00 Jeśli mnie pytasz...
wanst_statuemaker_decline_1_2_b,"Whatever you say, mister.","Jak pan sobie życzy, proszę pana."
wanst_statuemaker_decline_1_2_c,Okay. #1.00 You know where to find me.,Dobrze. #1.00 Wiesz gdzie mnie znaleźć.
wanst_statuemaker_decline_1_2_d,Didn't take your for a humble bloke. #2.50 But fine...,Nie brałem cię za skromnego gościa. #2.50 Ale dobrze...
wanst_statuemaker_upgrade_1_1_a,Uhm. #0.50 It doesn't seem like my statue is making any progress #2.80 towards completion.,"Yyy. #0.50 Nie wygląda na to, żeby mój posąg robił jakiekolwiek postępy #2.80 ku ukończeniu."
wanst_statuemaker_upgrade_1_1_b,"I wanted a statue, not modern art. #2.30 Can you finish your work, please?","Chciałem posąg, nie sztukę nowoczesną. #2.30 Możesz łaskawie dokończyć pracę?"
wanst_statuemaker_upgrade_1_1_c,"My statue isn't finished, huh?","Mój posąg nie jest skończony, co?"
wanst_statuemaker_upgrade_1_1_d,I don't see anyone working on my statue. #2.50 All good in the hood?,Nie widzę by ktokolwiek pracował nad moim posągiem. #2.50 Na kwadracie wszystko w ładzie?
wanst_statuemaker_upgrade_1_1_e,Shouldn't you be finishing my statue?,Czy nie powinieneś kończyć mojego posągu?
wanst_statuemaker_upgrade_1_2_a,"Oh, we're sorry. #2.30 We ran out of money. #4.50 We'll need some extra funds to continue.","Och, przepraszamy. #2.30 Skończyły nam się pieniądze. #4.50 Będziemy potrzebować dodatkowych funduszy, żeby kontynuować."
wanst_statuemaker_upgrade_1_2_b,A statue this fine #2.50 requires more gold than we thought. #5.00 We'll need extra coins to finish it.,Tak wspaniały posąg #2.50 wymaga więcej złota niż sądziliśmy. #5.00 Będziemy potrzebować dodatkowych monet aby go ukończyć.
wanst_statuemaker_upgrade_1_2_c,"Your statue will be made of gold. #3.00 Not goodwill. #5.00 And we're all out of gold. #8.50 We need more coins, if you want us to finish...","Twój posąg będzie ze złota. #3.00 Nie z dobrych chęci. #5.00 A złoto całkiem nam się skończyło. #8.50 Potrzebujemy więcej monet, jeśli mamy skończyć..."
wanst_statuemaker_upgrade_1_2_d,Everything is getting more expensive these days. #3.50 We'll need more cash to keep working.,W dzisiejszych czasach wszystko drożeje. #3.50 Potrzebujemy więcej gotówki by dalej pracować.
wanst_statuemaker_upgrade_1_2_e,"Unfortunately, my workers are low on morale right now. #6.00 And that can only be changed #7.90 with extra renumeration.",Niestety moi pracownicy mają obecnie niskie morale. #6.00 A to da się zmienić tylko #7.90 dodatkowym wynagrodzeniem.
wanst_statuemaker_construction_1_1_a,"Hey, how's my statue coming along?","Hej, jak tam mój posąg?"
wanst_statuemaker_construction_1_1_b,Any news on the statue?,Jakieś wieści o posągu?
wanst_statuemaker_construction_1_1_c,Are we done yet?,Już skończone?
wanst_statuemaker_construction_1_2_a,My people are working on it. #1.80 Come back later to see the finished piece.,Moi ludzie nad nim pracują. #1.80 Wróć później aby zobaczyć gotowe dzieło.
wanst_statuemaker_construction_1_2_b,We're doing our best! #2.00 But we need some more time.,Robimy co w naszej mocy! #2.00 Ale potrzebujemy jeszcze trochę czasu.
wanst_statuemaker_construction_1_2_c,"Easy there, buddy. #2.50 Like your glory, #4.50 a statue doesn't grow with just the snap of a finger.","Spokojnie, kolego. #2.50 Tak jak twoja chwała, #4.50 posąg nie wyrasta na pstryknięcie palcami."
wanst_statuemaker_maxstatue_1_1_a,Are you pleased with the finished statue? #3.00 We've never done such great work so fast... #7.00 and at such low cost. #9.50 You can call yourself lucky!,Jesteś zadowolony z gotowego posągu? #3.00 Nigdy nie wykonaliśmy tak wielkiego dzieła tak szybko... #7.00 i tak tanio. #9.50 Możesz mówić o szczęściu!
wanst_statuemaker_maxstatue_1_1_b,Enjoying your statue? #1.80 What an upgrade to the city. #3.80 Right?,Podoba ci się twój posąg? #1.80 Ależ ulepszenie miasta. #3.80 Prawda?
wanst_statuemaker_maxstatue_1_1_c,"With this statue, #2.50 you've gone down in history... #5.00 And made me a wealthy man. #7.00 Everybody wins!",Dzięki temu posągowi #2.50 przeszedłeś do historii... #5.00 I uczyniłeś mnie bogatym człowiekiem. #7.00 Wszyscy wygrywają!
wanst_statuemaker_maxstatue_1_1_d,"Feels great to give back a little #2.70 to the community, #3.90 right? #4.50 Teeheheee.","Wspaniale jest oddać coś od siebie #2.70 społeczności, #3.90 prawda? #4.50 Hihihiii."
wanst_statuemaker_maxstatue_1_2_a,Money well spent!,Dobrze wydane pieniądze!
wanst_statuemaker_maxstatue_1_2_b,My spirit shall bless this town!,Mój duch pobłogosławi to miasto!
wanst_statuemaker_maxstatue_1_2_c,My glory will be remembered forever.,Moja chwała będzie pamiętana na wieki.
wanst_statuemaker_maxstatue_1_2_d,"Finally, this town has a tourist attraction.",Nareszcie to miasto ma atrakcję turystyczną.
wanst_statuemaker_maxstatue_1_2_e,My golden visage surely paints a smile #2.75 on every passerby.,Moje złote oblicze z pewnością maluje uśmiech #2.75 na twarzy każdego przechodnia.
wanst_evelius_smalltalk_headroom_outfit_return_incrediblybad_1_1,"Easily a 6 out of 10. #1.80 No, wait... #2.40 3 out of 5.","Spokojnie 6 na 10. #1.80 Nie, czekaj... #2.40 3 na 5."
wanst_evelius_smalltalk_headroom_outfit_return_incrediblybad_1_2,"Mmm, splitting you into parts will be fun.","Mmm, rozkładanie cię na części będzie zabawne."
wanst_evelius_smalltalk_headroom_outfit_return_verystupid_1_1,I've seen worse. #1.10 My parents were nudists.,Widziałem gorsze rzeczy. #1.10 Moi rodzice byli nudystami.
wanst_evelius_smalltalk_headroom_outfit_return_verystupid_1_2,That explains so much!,To wyjaśnia tak wiele!
wanst_evelius_smalltalk_headroom_outfit_return_embarassing_1_1,I think your fit is out!,Chyba twój strój już się wystroił!
wanst_evelius_smalltalk_headroom_outfit_return_embarassing_1_2,I'll turn you inside out!,Wywrócę cię na lewą stronę!
wanst_evelius_smalltalk_headroom_outfit_return_slightlystupid_1_1,I like it. #0.80 Makes you look bulky.,Podoba mi się. #0.80 Wyglądasz w tym masywnie.
wanst_evelius_smalltalk_headroom_outfit_return_slightlystupid_1_2,Uhh... #1.00 Thanks?,Eee... #1.00 Dzięki?
wanst_evelius_smalltalk_headroom_joke_return_incrediblybad_1_1,Jokus Pokus! #1.30 Now laugh!,Żartus czartus! #1.30 Teraz się śmiej!
wanst_evelius_smalltalk_headroom_joke_return_incrediblybad_1_2,Amateur...,Amator...
wanst_evelius_smalltalk_headroom_joke_return_verystupid_1_1,"Okay, here goes: #1.50 Why do wizards have such tiny feet?","Dobra, zaczynam: #1.50 Czemu czarodzieje mają takie małe stopy?"
wanst_evelius_smalltalk_headroom_joke_return_verystupid_1_2,I don't want to hear any more...,Nie chcę już nic więcej słyszeć...
wanst_evelius_smalltalk_headroom_joke_return_embarassing_1_1,"A person once told me: #1.50 If you jump down there, you are dead. #4.00 But I heard: #5.00 If you jump down there, you get bread. #7.50 So I jumped.","Ktoś mi kiedyś powiedział: #1.50 Jeśli tam skoczysz, będziesz trupem. #4.00 Ale ja usłyszałem: #5.00 Jeśli tam skoczysz, będziesz zupem. #7.50 Więc skoczyłem."
wanst_evelius_smalltalk_headroom_joke_return_embarassing_1_2,Well done!,Dobra robota!
wanst_evelius_smalltalk_headroom_joke_return_slightlystupid_1_1,Why don’t skeletons fight each other? #3.00 They don’t have the guts!,Czemu szkielety ze sobą nie walczą? #3.00 Bo nie mają do tego wnętrzności!
wanst_evelius_smalltalk_headroom_joke_return_slightlystupid_1_2,Mmmm... #1.00 Guts.,Mmmm... #1.00 Wnętrzności.
wanst_evelius_smalltalk_headroom_joke_return_good_2_1,I only know 25 letters of the alphabet. #2.80 I don't know Y.,Znam tylko 31 liter alfabetu. #2.80 Nie znam Ź.
wanst_evelius_smalltalk_headroom_joke_return_good_2_2,I don't know U.,Ja nie znam C.
wanst_evelius_smalltalk_headroom_joke_return_great_2_1,Why did the scarecrow win an award? #2.50 Because he was outstanding in his field!,Czemu strach na wróble dostał nagrodę? #2.50 Bo wybitnie stał w swojej dziedzinie!
wanst_evelius_smalltalk_headroom_joke_return_great_2_2,I've got one with your face on. #2.30 I use it for boxing practice.,Mam jednego z twoją twarzą. #2.30 Używam go do treningu boksu.
wanst_evelius_smalltalk_headroom_life_return_verystupid_1_1,Sitting on a throne of gold... #1.70 in a golden castle... #3.20 with a golden haircut... #4.80 eating a golden apple... #6.30 from a golden plate... #7.70 on a golden...,Siedzieć na złotym tronie... #1.70 w złotym zamku... #3.20 ze złotą fryzurą... #4.80 jedząc złote jabłko... #6.30 ze złotego talerza... #7.70 na złotym...
wanst_evelius_smalltalk_headroom_life_return_verystupid_1_2,Enough! I get it. #1.40 You really like gold!,Dość! Rozumiem. #1.40 Naprawdę lubisz złoto!
wanst_evelius_smalltalk_headroom_life_return_verystupid_1_3,I wasn't finished!?,Jeszcze nie skończyłem!?
wanst_evelius_smalltalk_headroom_life_return_embarassing_1_1,To slay my enemies while looking faaaantastic!,Zgładzić mych wrogów i wyglądać przy tym faaaantastycznie!
wanst_evelius_smalltalk_headroom_life_return_embarassing_1_2,Brute!,Brutal!
wanst_evelius_smalltalk_headroom_life_return_slightlystupid_1_1,Happiness is achieved only through knightly virtues. #3.00 And a life of purpose.,Szczęście osiąga się wyłącznie przez rycerskie cnoty. #3.00 I życie z celem.
wanst_evelius_smalltalk_headroom_life_return_slightlystupid_1_2,Blergh!,Bleee!
wanst_evelius_smalltalk_headroom_life_return_incrediblybad_1_1,You know that feeling after you've been to the toilet. #2.50 And when you start to wipe #4.00 you realize it's already clean?,"Znasz to uczucie po wyjściu z toalety. #2.50 Kiedy zaczynasz się podcierać #4.00 i odkrywasz, że już jest czysto?"
wanst_evelius_smalltalk_headroom_life_return_incrediblybad_1_2,N-no...,N-nie...
wanst_evelius_kill_more_22_1,Okay. #0.60 Time for some spring cleaning! #2.50 Get rid of all the monsters you come across.,Dobrze. #0.60 Czas na wiosenne porządki! #2.50 Pozbądź się wszystkich potworów jakie napotkasz.
wanst_evelius_kill_more_33_1,"I didn't put those monsters here for you to make friends. #3.00 Kill 'em good, or else!","Nie umieściłem tych potworów tu po to, żebyś się z nimi zaprzyjaźniał. #3.00 Zabij je porządnie, bo inaczej!"
wanst_evelius_kill_more_44_1,"The monsters downstairs are expired. #3.20 Get rid of them for me, willya?","Potwory na dole są przeterminowane. #3.20 Pozbądź się ich dla mnie, dobrze?"
wanst_evelius_kill_less_11_1,"So... #0.60 I got some plans with the folks downstairs. #3.50 Don't kill them, ok?","Więc... #0.60 Mam pewne plany wobec tych na dole. #3.50 Nie zabijaj ich, dobrze?"
wanst_evelius_kill_less_3_1,"The monsters downstairs are new in town. #2.50 Don't hurt them, alright?","Potwory na dole są nowe w mieście. #2.50 Nie krzywdź ich, dobrze?"
wanst_evelius_kill_less_4_1,"Don't kill the monsters down there, okay? #2.50 Or you'll be sorry!","Nie zabijaj potworów tam na dole, jasne? #2.50 Bo pożałujesz!"
wanst_evelius_giveitem_start_generic_5_1,"A little present for you, handsome traveler. #3.00 Take care.","Mały prezent dla ciebie, przystojny podróżniku. #3.00 Trzymaj się."
wanst_evelius_giveitem_start_generic_6_1,Here's something to jump-start your adventure. #2.40 Cheers.,Oto coś na rozruch twojej przygody. #2.40 Na zdrowie.
wanst_evelius_giveitem_start_generic_7_1,Special delivery for our new contestant! #3.30 Make it big or die quick! #5.50 Hehehee.,Specjalna dostawa dla naszego nowego uczestnika! #3.30 Zabłyśnij albo zgiń szybko! #5.50 Hehehee.
wanst_evelius_giveitem_start_generic_8_1,Enjoy the presence of this present. #2.80 Bye!,Ciesz się obecnością tego prezentu. #2.80 Pa!
wanst_evelius_giveitem_start_generic_9_1,Here!,Masz!
wanst_evelius_giveitem_start_generic_10_1,Aaaand whoop!,Iii hop!
wanst_evelius_giveitem_start_generic_11_1,Something to pass the time.,Coś dla zabicia czasu.
wanst_evelius_giveitem_start_generic_12_1,Look at your new toy!,Spójrz na swoją nową zabawkę!
wanst_evelius_giveitem_start_generic_13_1,Don't walk past this present from the future! #3.00 You're welcome!,Nie przechodź obok tego prezentu z przyszłości! #3.00 Nie ma za co!
wanst_evelius_giveitem_start_generic_14_1,Just gonna drop this here...,Po prostu to tu zostawię...
wanst_evelius_giveitem_start_generic_15_1,Check this out!,Obczaj to!
wanst_evelius_giveitem_comeback_useful_generic_8_1,Swell!,Wybornie!
wanst_evelius_giveitem_comeback_useful_generic_9_1,Nicenstein!,Miłstein!
wanst_evelius_giveitem_comeback_useful_generic_10_1,"Thanks, undefinable shrimp!","Dzięki, niedookreślona krewetko!"
wanst_evelius_giveitem_comeback_useful_generic_11_1,For me?,Dla mnie?
wanst_evelius_giveitem_comeback_silly_generic_9_1,Right into the bin!,Prosto do kosza!
wanst_evelius_giveitem_comeback_silly_generic_10_1,Thanks. #0.40 Where's the trashcan?,Dzięki. #0.40 Gdzie jest śmietnik?
wanst_evelius_giveitem_comeback_silly_generic_11_1,Do I have to say thanks?,Muszę powiedzieć dzięki?
wanst_evelius_giveitem_comeback_silly_generic_12_1,Is this food?,Czy to jedzenie?
excito_balconyjump_5_1,Whooaaa.,Łoooaaa.
excito_balconyjump_6_1,Eeeeeh!,Eeeee!
hubert_balconyjump_1_1,See you downstaaaaaairs.,Widzimy się na doooole.
hubert_balconyjump_2_1,Oh whooops!,Oooojej!
hubert_balconyjump_3_1,I'm afraid of heiiiiights.,Boję się wysookości.
hubert_balconyjump_4_1,Aaaaaaah!,Aaaaaa!
excito_balconyjump_1_1,Incomiiiiing.,Nadlaatuję.
excito_balconyjump_2_1,Aaaaah.,Aaaa.
excito_balconyjump_3_1,Laterrrrr!,Naraaaa!
excito_balconyjump_4_1,Cya downstaiiiiirs.,Widzimy się na dooole.
sobu_balconyjump_1_1,Break a leeeeg.,Połam nooogi.
sobu_balconyjump_2_1,Heyyyaaa.,Heeeej.
sobu_balconyjump_3_1,Hyyynnng.,Hyyynnng.
sobu_balconyjump_4_1,Aaaaaah!,Aaaaaa!
alva_balconyjump_1_1,Fingers crossed!,Trzymam kciuki!
alva_balconyjump_2_1,Blimeyyy!,O retyyy!
alva_balconyjump_3_1,Whhoooopie!,Juuuhuuu!
alva_balconyjump_4_1,Aaaaaah!,Aaaaaa!
wanst_idle_generic_9_1,"Patience is my middle name. #1.90 Not sure if I want to stay here forever, though...","Cierpliwość to moje drugie imię. #1.90 Choć nie wiem, czy chcę tu zostać na zawsze..."
wanst_idle_generic_10_1,"If you sit down, #1.00 it's game over. #2.00 That's why I constantly stand.","Jeśli usiądziesz, #1.00 koniec gry. #2.00 Dlatego nieustannie stoję."
wanst_idle_generic_11_1,They really weren't thinking about comfort #1.80 when they built this place...,Naprawdę nie myśleli o wygodzie #1.80 kiedy budowali to miejsce...
wanst_idle_generic_12_1,I sense a legend in the making. #2.20 Or a quick and painful death. #4.00 Sometimes both go hand in hand...,Wyczuwam narodziny legendy. #2.20 Albo szybką i bolesną śmierć. #4.00 Czasem jedno idzie z drugim w parze...
wanst_idle_generic_13_1,Despite the monotonous interior... #2.10 It's kind of hard to unwind in here.,Mimo monotonnego wystroju... #2.10 Trudno się tu jakoś odprężyć.
wanst_idle_generic_14_1,I wonder what they charge for rent here...,Ciekawe ile liczą tu za czynsz...
wanst_idle_generic_15_1,I don't need much to be happy... #1.80 Massive riches are enough.,Niewiele mi trzeba do szczęścia... #1.80 Wystarczą ogromne bogactwa.
wanst_idlecave_generic_1_1,"This place takes ""cold, dank, and roomy"" #2.50 to a whole new level...","To miejsce wynosi ""zimno, wilgotno i przestronnie"" #2.50 na zupełnie nowy poziom..."
wanst_idlecave_generic_2_1,No tower is ever complete without a decent cave.,Żadna wieża nie jest kompletna bez porządnej jaskini.
wanst_idlecave_generic_3_1,Caves always make me want to open a window. #2.50 Like scratching an itch... #4.00 ...you shouldn't.,Jaskinie zawsze sprawiają że chcę otworzyć okno. #2.50 Jak podrapać swędzące miejsce... #4.00 ...którego nie powinieneś.
wanst_idlecave_generic_4_1,Hellooo... #1.00 Echo! #2.00 Echoo. #4.00 Echooo. #4.00 Echoooo.,Halooo... #1.00 Echo! #2.00 Echoo. #4.00 Echooo. #4.00 Echoooo.
wanst_idlecave_generic_5_1,I certainly won't get sunburnt down here.,Tutaj na pewno nie złapię poparzenia słonecznego.
wanst_idlecave_generic_6_1,This feels like a maze!,To wygląda jak labirynt!
wanst_idlecave_generic_7_1,My sensational sense of direction will #2.50 easily get us out of here. #4.00 A little hint wouldn't hurt though. #6.00 Ever heard of signage?,Mój fenomenalny zmysł orientacji #2.50 z łatwością nas stąd wyprowadzi. #4.00 Choć mała wskazówka by nie zaszkodziła. #6.00 Słyszeliście kiedyś o drogowskazach?
wanst_idlecave_generic_8_1,Ever heard of lights? #1.30 I can barely see my belly button.,Słyszeliście kiedyś o świetle? #1.30 Ledwo widzę własny pępek.
wanst_idlecave_generic_9_1,Caves. #1.00 I've heard some people like to spend #2.70 quite a lot of time in these things...,Jaskinie. #1.00 Słyszałem że niektórzy lubią spędzać #2.70 w tych rzeczach całkiem sporo czasu...
excito_madness_good_1_1,"What a maze, eh?","Niezły labirynt, co?"
excito_madness_good_2_1,"Never pictured myself as a caveman, #1.80 to be honest.","Szczerze mówiąc, #1.80 nigdy nie wyobrażałem sobie siebie jako jaskiniowca."
excito_madness_good_3_1,Are you sure this is the right way?,Na pewno to właściwa droga?
excito_madness_good_4_1,Seems like we're in a maze of sorts.,Wygląda na to że jesteśmy w czymś w rodzaju labiryntu.
excito_madness_good_5_1,We should put breadcrumbs on the floor #1.70 to mark our path.,Powinniśmy sypać okruszki na podłogę #1.70 żeby oznaczyć naszą drogę.
excito_madness_medium_1_1,Are we walking in circles?,Czy my chodzimy w kółko?
excito_madness_medium_2_1,We are definitely walking in circles...,Zdecydowanie chodzimy w kółko...
excito_madness_medium_3_1,I can feel the cave fever kicking in...,Czuję że zaczyna mnie brać gorączka jaskiniowa...
excito_madness_medium_4_1,We should get out of here fast. #1.60 Before we lose our minds!,Powinniśmy szybko się stąd wydostać. #1.60 Zanim stracimy rozum!
excito_madness_medium_5_1,Are we...lost?,Czy my... zabłądziliśmy?
excito_madness_bummed_1_1,This maze is making me dizzy.,Od tego labiryntu kręci mi się w głowie.
excito_madness_bummed_2_1,Lost in a cave. #1.30 What a horrible way to end this adventure.,Zagubieni w jaskini. #1.30 Co za okropny koniec tej przygody.
excito_madness_bummed_3_1,I have lost all hope of ever getting out of here...,Straciłem wszelką nadzieję że kiedykolwiek stąd wyjdziemy...
excito_madness_bummed_4_1,We've been here before... #1.50 ...sigh.,Już tu byliśmy... #1.50 ...ech.
excito_madness_angry_1_1,You are walking in circles! #1.80 I am going insane!,Chodzisz w kółko! #1.80 Zaraz oszaleję!
excito_madness_angry_2_1,This cave is making me lose my mind!!,Ta jaskinia odbiera mi rozum!!
excito_madness_angry_3_1,If I see the same cavern walls one more time... #3.00 I might hurt someone!,Jeśli jeszcze raz zobaczę te same jaskiniowe ściany... #3.00 mogę komuś zrobić krzywdę!
excito_madness_angry_4_1,All walk and no pay #1.50 makes Jack a dull boy! #3.20 And angry...,Samo łażenie i zero płacenia #1.50 robi z człeka ponuraka! #3.20 I wściekłego...
excito_madness_angry_5_1,"Hrrrgh, this cave is driving me NUTS!","Hrrrgh, ta jaskinia doprowadza mnie do SZAŁU!"
excito_madness_postal_1_1,I am going MAAAAAAAD!!,OSZALEEEEEJĘ!!
excito_madness_postal_2_1,CAVE FEVER!!!!,JASKINIOWA GORĄCZKA!!!!
excito_madness_postal_3_1,I WANT TO GET OUT!!,CHCĘ SIĘ WYDOSTAĆ!!
excito_madness_postal_4_1,INSANITY!!,OBŁĘD!!
hubert_madness_good_1_1,It's pretty scary down here.,Tu na dole jest dość strasznie.
