key,en,pl
wanst_excito_smalltalk_regular_2_2,I think I used the wrong toilet.,Chyba wszedłem do złej toalety.
wanst_excito_smalltalk_regular_2_3,"Oh, wow! #0.90 Me too!","O, ojej! #0.90 Ja też!"
wanst_excito_smalltalk_regular_2_4,I knew we had some kind of bond!,"Wiedziałem, że łączy nas jakaś więź!"
wanst_excito_smalltalk_regular_3_1,Have I... #0.70 ...seen you around before?,Czy ja... #0.70 ...widziałem cię już gdzieś wcześniej?
wanst_excito_smalltalk_regular_3_2,I don't think so.,Nie sądzę.
wanst_excito_smalltalk_regular_3_3,You look familiar though.,Ale wyglądasz znajomo.
wanst_excito_smalltalk_regular_3_4,Can't be. #0.70 I don't have family around here.,To niemożliwe. #0.70 Nie mam tu żadnej rodziny.
wanst_excito_smalltalk_regular_4_1,You look healthy. #0.90 #1.30 What's your secret?,Wyglądasz zdrowo. #0.90 #1.30 Jaki masz na to sposób?
wanst_excito_smalltalk_regular_4_2,I only drink when I'm awake.,"Piję tylko, kiedy nie śpię."
wanst_excito_smalltalk_regular_4_3,I see.,Rozumiem.
wanst_excito_smalltalk_regular_5_1,"So, what's your name?","No więc, jak masz na imię?"
wanst_excito_smalltalk_regular_5_2,I'm just a peasant. #1.00 #1.50 You could say a regular guy from the streets. #3.80 But all my friends call me...,"Jestem tylko chłopem. #1.00 #1.50 Można powiedzieć, zwykły gość z ulicy. #3.80 Ale wszyscy przyjaciele wołają na mnie..."
wanst_excito_smalltalk_regular_5_3,"Sorry, I'm no longer interested.","Wybacz, już mnie to nie interesuje."
