key,en,pl
wanst_headroom_hornedhelmet_1_1,A horned helmet.,Rogaty hełm.
wanst_headroom_pantsonastick_1_1,Pants on a stick.,Spodnie na patyku.
wanst_headroom_sceptre_1_1,A sceptre.,Berło.
wanst_headroom_turban_1_1,A turban.,Turban.
wanst_headroom_ball_1_1,A Ball.,Piłka.
wanst_headroom_thingy_1_1,"That... thingy, with the... thing.","Ta... rzecz, z tym... czymś."
wanst_headroom_GarbageLidShield_1_1,A Garbage Can Lid.,Pokrywa od kubła na śmieci.
wanst_headroom_romanshield_1_1,A Roman Shield.,Rzymska tarcza.
wanst_headroom_something_1_1,Some... thing.,Jakaś... rzecz.
wanst_headroom_slingshot_1_1,A Slingshot.,Proca.
wanst_headroom_apple_1_1,An apple.,Jabłko.
wanst_headroom_boulder_1_1,A Boulder.,Głaz.
wanst_headroom_chainmail_1_1,A chainmail.,Kolczuga.
wanst_headroom_leatherarmor_1_1,A leather armor.,Skórzana zbroja.
wanst_headroom_armor_1_1,Some armor.,Jakaś zbroja.
wanst_headroom_pickaxe_1_1,A Pickaxe.,Kilof.
wanst_headroom_whiteshirt_1_1,A white shirt.,Biała koszula.
wanst_headroom_dartboard_1_1,A Dartboard.,Tarcza do darta.
wanst_headroom_dart_1_1,A Dartpfeil.,Rzutka do darta.
wanst_headroom_mug_1_1,A Mug.,Kubek.
wanst_headroom_gloves_1_1,A pair of gloves.,Para rękawic.
wanst_headroom_boomstick_1_1,A Boom Stick.,Kij-grzmot.
wanst_headroom_wateringcan_1_1,A Watering Can.,Konewka.
wanst_headroom_coal_1_1,A Lump of coal.,Bryłka węgla.
wanst_headroom_fruitbandana_1_1,A fruit bandana.,Owocowa bandana.
wanst_headroom_giantleaf_1_1,A giant leaf.,Ogromny liść.
wanst_headroom_fruityarmor_1_1,Fruity armor.,Owocowa zbroja.
wanst_headroom_pineapplemace_1_1,A pineapple mace.,Buława-ananas.
wanst_headroom_saw_1_1,A saw.,Piła.
wanst_headroom_pitchfork_1_1,A pitchfork.,Widły.
wanst_headroom_glasses_1_1,A pair of glasses.,Para okularów.
wanst_headroom_octopushelmet_1_1,An Octopus Helmet.,Hełm-ośmiornica.
wanst_headroom_crossbow_1_1,A crossbow.,Kusza.
wanst_headroom_bolt_1_1,A bolt.,Bełt.
wanst_headroom_regularstick_1_1,A regular stick.,Zwykły kij.
wanst_headroom_dockerhat_1_1,A docker hat.,Czapka dokera.
wanst_headroom_unicorn_1_1,A unicorn.,Jednorożec.
wanst_headroom_paddle_1_1,A paddle.,Wiosło.
wanst_headroom_cymbals_1_1,Cymbals.,Talerze perkusyjne.
wanst_headroom_flute_1_1,A flute.,Flet.
wanst_headroom_flyswatter_1_1,A fly swatter.,Packa na muchy.
wanst_headroom_katana_1_1,A katana.,Katana.
wanst_headroom_headband_1_1,A headband.,Opaska na głowę.
wanst_headroom_ravensbeak_1_1,A raven’s beak.,Dziób kruka.
wanst_headroom_shirtwitharaff_1_1,A shirt with a ruff.,Koszula z kryzą.
wanst_headroom_wizardscoat_1_1,A wizards coat.,Płaszcz czarodzieja.
wanst_evelius_opendoor_1_1,"Well, well, well! #1.70 Who's been quite the good boy? #4.20 Let me open that door for ya and wish you a very swell journey. #8.40 Remember, you always have a place here... #12.4 Even if you won't remember all your visits, hehe. #15.7 Take care!","No, no, no! #1.70 Kto tu był całkiem grzecznym chłopcem? #4.20 Otworzę ci te drzwi i życzę bardzo milutkiej podróży. #8.40 Pamiętaj, zawsze masz tu swoje miejsce... #12.4 Nawet jeśli nie będziesz pamiętał wszystkich wizyt, hehe. #15.7 Trzymaj się!"
wanst_evelius_opendoor_2_1,"Good job on not making me angry! #2.90  In return, I give you freedom. #5.50 If you're bored you know where to find me. #8.00 Hehehee.","Dobra robota, że mnie nie rozzłościłeś! #2.90  W nagrodę daję ci wolność. #5.50 Jeśli się znudzisz, wiesz, gdzie mnie znaleźć. #8.00 Hehehee."
wanst_evelius_opendoor_3_1,"You've done a terrific job in here. #2.20 But now it's time to part ways. #5.50 You always have a special place here, you know that, right? #9.50 If you want it or not, heheh... #13.0 Byeeee!","Wykonałeś tu fantastyczną robotę. #2.20 Ale teraz czas się rozstać. #5.50 Zawsze masz tu specjalne miejsce, wiesz o tym, prawda? #9.50 Czy chcesz, czy nie, heheh... #13.0 Paaa!"
wanst_evelius_opendoor_4_1,"You know, I designed this tower for my own entertainment... #5.00 And mischievous evil-doings, but never mind that. #8.50 I had a ripping good time. #10.5 So, as a reward, I will let you walk. #13.7 Au revoir!","Wiesz, zaprojektowałem tę wieżę dla własnej rozrywki... #5.00 I złośliwych niecnych czynów, ale mniejsza z tym. #8.50 Bawiłem się wybornie. #10.5 Więc w nagrodę pozwolę ci odejść. #13.7 Au revoir!"
wanst_evelius_opendoor_5_1,"Look who made it aaall the way through the tower! #4.00 I must say, I'm impressed... #6.30 Especially since you managed to NOT anger me... #9.50 A true hero doesn't need to open the very final door themselves. #14.5 Let me get that forya. #15.8 See you!","Spójrzcie, kto przeszedł całąaa wieżę! #4.00 Muszę przyznać, jestem pod wrażeniem... #6.30 Zwłaszcza że udało ci się MNIE nie rozzłościć... #9.50 Prawdziwy bohater nie musi sam otwierać tych ostatecznych drzwi. #14.5 Ja to zrobię. #15.8 Do zobaczenia!"
wanst_evelius_opendoorreaction_1_1,Who would've thought. #1.30 He's not awful after all!,Kto by pomyślał. #1.30 Wcale nie jest taki okropny!
wanst_evelius_opendoorreaction_2_1,"I was prepared for a fight. #2.00 Well, what do you know.",Byłem gotów do walki. #2.00 No proszę.
wanst_evelius_opendoorreaction_3_1,What a nice boss!,Co za miły szef!
wanst_evelius_opendoorreaction_4_1,Should I remind him that he is supposed to be #2.50 against  me?,"Czy powinienem mu przypomnieć, że powinien być #2.50 przeciwko mnie?"
wanst_evelius_opendoorreaction_5_1,What a twist!,Co za zwrot akcji!
wanst_evelius_opendoorreaction_6_1,"I'm kind of curious where that big door leads, though...","Trochę mnie ciekawi, dokąd prowadzą te wielkie drzwi..."
evtutorial_heythere,Hey there...,Hej tam...
evtutorial_newservant,I see we have a new servant among us...,"Widzę, że mamy wśród nas nowego sługę..."
evtutorial_getonyourfeet,...get on your feet - show me you're fit for the job.,"...wstawaj - pokaż, że nadajesz się do roboty."
evtutorial_walkingis,"Aaah, I see walking is just your thing!","Aaach, widzę, że chodzenie to po prostu twoja rzecz!"
evtutorial_lildance,How about a lil' dance for me?,A może zatańczysz dla mnie mały taniec?
evtutorial_enoughofthat,"Alright, enough of that!","Dobra, wystarczy tego!"
evtutorial_letsgetback,Let's get back to work.,Wracajmy do pracy.
evtutorial_uglydolls,See those ugly dolls?,Widzisz te paskudne kukły?
evtutorial_punchtasticmakeover,Give 'em a punchtastic makeover to make it clear they're not welcome.,"Zafunduj im pięściasty lifting, żeby było jasne, że nie są tu mile widziane."
evtutorial_gonnabepissed,"Oh man, the guy that made those is gonna be pissed.","O rany, typ, który je zrobił, będzie wściekły."
evtutorial_warnyou,I should probably warn you that there is doors all over this tower.,"Pewnie powinienem cię ostrzec, że w tej wieży wszędzie są drzwi."
evtutorial_handlethem,Let's see if you can handle them.,"Zobaczmy, czy sobie z nimi poradzisz."
evtutorial_lookingweak,You're looking weak...,Wyglądasz słabo...
evtutorial_doyouevenlift,do you even lift?,czy ty w ogóle dźwigasz?
evtutorial_bettergetused,You better get used to it here.,Lepiej się tu przyzwyczaj.
evtutorial_notdoingtoobad,"Alright, you're not doing too bad.","Dobra, nie idzie ci aż tak źle."
evtutorial_presentforyou,"Here, I have a present for you:","Proszę, mam dla ciebie prezent:"
evtutorial_whatsinside,Check out what's inside this chest!,"Sprawdź, co jest w tej skrzyni!"
evtutorial_hatface,"Woah-ho, you don't have a hat face at all!","Ło-ho, wcale nie masz twarzy do kapelusza!"
evtutorial_takeitoff,Take it off!,Zdejmij go!
evtutorial_paperbag,I'll bring a paper bag next time.,Następnym razem przyniosę papierową torbę.
evtutorial_alrightletsspice,Alright! Let's see how you do in the fun department.,"Dobra! Zobaczmy, jak sobie radzisz w dziale rozrywki."
evtutorial_pickuptheseeyes,Pick up a bunch of junk and see how you juggle these babies!,"Podnieś kupę śmieci i zobaczmy, jak żonglujesz tymi maleństwami!"
evtutorial_swaytoomuch,"Okay, enough. Let's not sway too much from the main task.","Okej, wystarczy. Nie zbaczajmy za bardzo z głównego zadania."
evtutorial_keepaneye,Remember to always keep an eye on this ugly fellow here.,"Pamiętaj, żeby zawsze mieć oko na tego brzydala."
evtutorial_bullseye,Bullseye!,W dziesiątkę!
evtutorial_treats,I put some treats inside of these dolls...,Włożyłem trochę smakołyków do tych kukieł...
evtutorial_shakeemout,... see if you can shake 'em out.,"...zobacz, czy dasz radę je wytrząsnąć."
evtutorial_ratproblem,The tower has a bit of a rat problem lately...,Wieża ma ostatnio mały problem ze szczurami...
evtutorial_arentenough,...there just aren't enough of them.,...po prostu jest ich za mało.
evtutorial_lonely,It can get pretty lonely in the tower...,W wieży bywa całkiem samotnie...
evtutorial_talktothings,... so it's best to try to talk to things as much as you can.,"...więc najlepiej próbować rozmawiać z rzeczami tak często, jak się da."
evtutorial_painting,"Like this painting - yeah, go and try to talk to that.","Jak z tym obrazem - tak, idź i spróbuj z nim pogadać."
evtutorial_overdoit,But don't overdo it...,Ale nie przesadzaj...
evtutorial_conversationpiece,... this ain't a conversation piece.,...to nie jest temat do rozmów.
evtutorial_greatwork,Great work...,Świetna robota...
evtutorial_allofthetraining,... you made it through all of the training without any major injuries.,...przeszedłeś cały trening bez większych obrażeń.
evtutorial_beatupanybody,"Go through one of these doors, and just beat up anybody that tries to get through you.","Przejdź przez jedne z tych drzwi i po prostu pobij każdego, kto spróbuje przejść przez ciebie."
evtutorial_promotion,"Maybe, one day, I'll give you a promotion! Good luck!",Może pewnego dnia dam ci awans! Powodzenia!
evtutorial_interr_didntrealize,"Oh, I didn't realize you were the one doing the training here.","Och, nie zauważyłem, że to ty prowadzisz tu szkolenie."
evtutorial_interr_bothimpressed,I'm both impressed by your initiative and infuriated by your free thinking.,Jestem jednocześnie pod wrażeniem twojej inicjatywy i wściekły z powodu twojego samodzielnego myślenia.
evtutorial_interr_yeahwhatever,"Yeah, whatever!","Ta, nieważne!"
evtutorial_interr_ignoringmyinstructions,Ignoring my instructions? I like your style!,Ignorujesz moje instrukcje? Podoba mi się twój styl!
evtutorial_interr_alreadyknew,"Alright, well I guess you already knew how to do that.","Dobrze, chyba już wiedziałeś, jak to zrobić."
wanst_encounter_sobucorpse_1_1,"You were like a grandfather to me, #2.00 bald one.","Byłeś dla mnie jak dziadek, #2.00 łysy."
wanst_encounter_sobucorpse_2_1,Be assured: #1.10 Your wisdom will live on within me.,Bądź pewien: #1.10 Twoja mądrość będzie żyć we mnie.
wanst_encounter_sobucorpse_3_1,"Rest in piece, Sage. #1.80 Your shiny head was a reflection of your brilliance.","Spoczywaj w kawałku, mędrcze. #1.80 Twoja lśniąca głowa odbijała twój blask umysłu."
wanst_attack_sobucorpse_1_1,This bald head is rock-solid!,Ta łysa głowa jest twarda jak skała!
wanst_attack_sobucorpse_2_1,Headbutt!,Z główki!
wanst_attack_sobucorpse_3_1,Gramps against cramps!,Dziadek kontra skurcze!
wanst_encounter_alvacorpse_1_1,My old gal Al...,Moja stara Al...
wanst_encounter_alvacorpse_2_1,My old drinking buddy Al...,Moja stara kumpela od kielicha Al...
wanst_encounter_alvacorpse_3_1,Poor Al...,Biedna Al...
wanst_drop_randocorpse_1_1,"Good night, sweet prince.","Dobranoc, słodki książę."
wanst_drop_randocorpse_2_1,"Your sacrifice will not be forgotten, #2.70 random fella.","Twoje poświęcenie nie zostanie zapomniane, #2.70 losowy gościu."
wanst_drop_randocorpse_3_1,You died. #1.00 But you died with honour!,Umarłeś. #1.00 Ale umarłeś z honorem!
wanst_drop_randocorpse_4_1,"Rest well, unsung champion.","Spoczywaj dobrze, nieopiewany czempionie."
wanst_attack_randocorpse_1_1,His memory WILL live on!,Pamięć o nim BĘDZIE żyć!
wanst_attack_randocorpse_2_1,Remember him!,Pamiętajcie o nim!
wanst_encounter_randocorpse_1_1,My best buddy!,Mój najlepszy kumpel!
wanst_encounter_randocorpse_2_1,Help! #0.60 There's a murderer on the loose!,Pomocy! #0.60 Morderca jest na wolności!
wanst_encounter_randocorpse_3_1,We need a doctor over here!,Potrzebujemy tu lekarza!
wanst_encounter_randocorpse_4_1,Medic!,Medyk!
wanst_attack_randocorpse_3_1,Revenge!,Zemsta!
wanst_pickup_randocorpse_1_1,This means revenge!,To oznacza zemstę!
wanst_pickup_randocorpse_2_1,What a way to go!,Co za sposób na odejście!
wanst_pickup_randocorpse_3_1,Buhuhu...,Buhuhu...
wanst_pickup_randocorpse_4_1,I swear I'll find the person who did that!,"Przysięgam, znajdę osobę, która to zrobiła!"
wanst_idlepoison_generic_1_1,"Ewww, I'm feeling the end is near. #2.50 I could really use some food #5.00 to fix my health.","Fuuuj, czuję, że koniec jest blisko. #2.50 Naprawdę przydałoby mi się jedzenie, #5.00 żeby naprawić zdrowie."
wanst_idlepoison_generic_2_1,Where are those nasty veggies when you need 'em? #2.80 They'd cure me of that poison.,"Gdzie są te paskudne warzywa, kiedy ich potrzeba? #2.80 Wyleczyłyby mnie z tej trucizny."
wanst_idlepoison_generic_3_1,This poison is gonna kill me. #1.80 If I don't find something to eat.,Ta trucizna mnie zabije. #1.80 Jeśli nie znajdę czegoś do jedzenia.
wanst_attack_snail_1_1,Slug you!,Ślimaknij!
wanst_attack_snail_2_1,Slug off!,Odślimacz się!
wanst_attack_snail_3_1,Snailed it!,Zaślimaczyłem to!
wanst_encounter_snail_4_1,Snails won't get me anywhere.,Ślimaki nigdzie mnie nie zaprowadzą.
wanst_encounter_snail_5_1,"Didn't expect you here, #1.80 sluggish fiend!","Nie spodziewałem się cię tutaj, #1.80 powolny pomiocie!"
wanst_encounter_snail_1_1,Got snail?,Masz ślimaka?
wanst_encounter_snail_2_1,Snails are fragile turtles.,Ślimaki to kruche żółwie.
wanst_encounter_snail_3_1,"Snail! How you doin', old buddy?","Ślimak! Jak leci, stary kumplu?"
wanst_drop_snail_1_1,Race for the prize!,Wyścig po nagrodę!
wanst_drop_snail_2_1,Go go go!,"Dalej, dalej, dalej!"
wanst_drop_snail_3_1,"Take it slow, willya?","Spokojnie, dobra?"
wanst_drop_snail_4_1,"You're on your own now. #1.50 Don't rush it, okay?","Teraz radzisz sobie sam. #1.50 Nie śpiesz się, okej?"
wanst_pickup_snail_1_1,"Uh uh, not so fast pal.","O nie, nie tak szybko, kolego."
wanst_pickup_snail_2_1,Let me help you.,"Pozwól, że ci pomogę."
wanst_pickup_snail_3_1,Let's move house.,Przeprowadźmy dom.
wanst_pickup_snail_4_1,You fellas have a weird taste in architecture.,Wy macie dziwny gust architektoniczny.
wanst_attack_hook_1_1,Hook at me!,Hakiem mnie!
wanst_attack_hook_2_1,Get hooked!,Zahacz się!
wanst_attack_hook_3_1,Arrrr!,Arrrr!
wanst_encounter_hook_1_1,Someone missing a hook?,Komuś brakuje haka?
wanst_encounter_hook_2_1,A rope without a hook is just a rope.,Lina bez haka to po prostu lina.
wanst_drop_hook_1_1,See me drop this hook.,"Patrz, jak zrzucam ten hak."
wanst_drop_hook_2_1,Done fishing.,Koniec łowienia.
wanst_pickup_hook_1_1,What an oddly shaped sword.,Co za dziwnie ukształtowany miecz.
wanst_pickup_hook_2_1,Should've brought my fishing rod.,Trzeba było zabrać wędkę.
wanst_pickup_hook_3_1,They must have some #1.00 real big fish in here #2.50 considering the size of #3.50 this thing.,"Muszą tu mieć #1.00 naprawdę wielkie ryby, #2.50 sądząc po rozmiarze #3.50 tego czegoś."
wanst_attack_club_1_1,Enjoy clubbing?,Lubisz klubowanie?
wanst_attack_club_2_1,This club is whack!,Ta maczuga daje w czub!
wanst_attack_club_3_1,Join the club!,Dołącz do klubu!
wanst_attack_club_4_1,Blunt force!,Tępa siła!
wanst_encounter_club_1_1,Seems like a weird place to play baseball.,Dziwne miejsce na grę w baseball.
wanst_encounter_club_2_1,Is that called a club or a bat? #2.50 I bet club!,To się nazywa maczuga czy kij? #2.50 Stawiam na maczugę!
wanst_encounter_club_3_1,Time to club some bats.,Czas maczugować nietoperze.
wanst_drop_club_1_1,Enough clubbing,Dość klubowania
wanst_drop_club_2_1,This club has lost its charm for me...,Ta maczuga straciła dla mnie urok...
wanst_pickup_club_1_1,Let's go clubbin'.,Chodźmy na maczugowanie.
wanst_attack_morgenstern_1_1,Dangle slap!,Wiszący plask!
wanst_attack_morgenstern_2_1,You flail!,Ty kiścień!
wanst_attack_morgenstern_3_1,Say hello to my iron thistle!,Przywitaj się z moim żelaznym ostem!
wanst_encounter_morgenstern_1_1,Only a fool would design such a weapon.,Tylko głupiec zaprojektowałby taką broń.
wanst_encounter_morgenstern_2_1,The flail usually does more damage #2.20 to the holder than the target. #4.00 Not for me though #6.00 thanks to my immense skillset.,"Kiścień zwykle zadaje więcej obrażeń #2.20 temu, kto go trzyma, niż celowi. #4.00 Ale nie mnie, #6.00 dzięki moim ogromnym umiejętnościom."
wanst_encounter_morgenstern_3_1,Morgenstern! Nice.,Morgenstern! Ładnie.
wanst_drop_morgenstern_1_1,"Yeah, never been a big fan...","Ta, nigdy nie byłem wielkim fanem..."
wanst_drop_morgenstern_2_1,"Good bye, iron dangle thing.","Żegnaj, żelazna dyndająca rzecz."
wanst_drop_morgenstern_3_1,This made me look like a fool anyway.,I tak wyglądałem z tym jak głupiec.
wanst_pickup_morgenstern_1_1,Time for swinging punchlines!,Czas na rozkołysane puenty!
wanst_pickup_morgenstern_2_1,Looks or power? #1.50 Certainly power with this #3.00 baloney of a weapon.,Wygląd czy moc? #1.50 Zdecydowanie moc przy tej #3.00 bzdurze udającej broń.
wanst_pickup_morgenstern_3_1,How do you juggle those when they're on a chain?,"Jak się tym żongluje, skoro jest na łańcuchu?"
wanst_pickup_morgenstern_4_1,This must be for amateur-bowling.,To musi być do amatorskiego kręglowania.
wanst_attack_sickle_1_1,Tickle my sickle!,Połaskocz mój sierp!
wanst_attack_sickle_2_1,Harvest time!,Czas żniw!
wanst_attack_sickle_3_1,Chop chop!,"Ciach, ciach!"
wanst_encounter_sickle_1_1,"I see a sickle, but where's the herbs?","Widzę sierp, ale gdzie zioła?"
wanst_drop_sickle_1_1,Let's leave this for the next farmer #2.00 that stops by.,"Zostawmy to następnemu rolnikowi, #2.00 który tu zajrzy."
wanst_drop_sickle_2_1,"Yeahhh, no use for this weird moon.","Taaak, nie mam pożytku z tego dziwnego księżyca."
wanst_drop_sickle_3_1,I'll leave this for someone with less skill.,Zostawię to komuś o mniejszych umiejętnościach.
wanst_pickup_sickle_1_1,Sick! -el,Sierp-rawnie!
wanst_pickup_sickle_2_1,Let's cut some herbs.,Potnijmy trochę ziół.
wanst_attack_hammer_1_1,Repair!,Naprawa!
wanst_attack_hammer_2_1,Hammer therapy!,Terapia młotkiem!
wanst_attack_hammer_3_1,Fixed it!,Naprawione!
wanst_encounter_hammer_1_1,That hammer could repair some damage....,Ten młotek mógłby naprawić trochę szkód...
wanst_drop_hammer_1_1,"This is a tool, not a weapon.","To narzędzie, nie broń."
wanst_drop_hammer_2_1,Stop the hammertime.,Koniec młotkoczasu.
wanst_pickup_hammer_1_1,This could be used to repair #1.50 my dented armor...,Można by tym naprawić #1.50 moją wgniecioną zbroję...
wanst_pickup_hammer_2_1,I could use this to repair iron armors.,Mógłbym użyć tego do naprawy żelaznych zbroi.
wanst_pickup_hammer_3_1,Now where was that anvil?,"No dobrze, gdzie było to kowadło?"
wanst_attack_shuriken_1_1,Catch!,Łap!
wanst_attack_shuriken_2_1,Shuriken!,Shuriken!
wanst_attack_shuriken_3_1,Extra star for you!,Dodatkowa gwiazdka dla ciebie!
wanst_encounter_shuriken_1_1,Shuriken. #1.30 I am not surprised.,Shuriken. #1.30 Nie jestem zaskoczony.
wanst_encounter_shuriken_2_1,"Quite the sharp coin, huh.","Całkiem ostra moneta, co?"
wanst_encounter_shuriken_3_1,This coin will pierce my purse...,Ta moneta przebije mi sakiewkę...
wanst_drop_shuriken_1_1,"Yeah, not a ninja.","Ta, nie jestem ninja."
wanst_pickup_shuriken_1_1,"Um you throw these, right?","Um, tym się rzuca, prawda?"
wanst_pickup_shuriken_2_1,I should throw this away.,Powinienem to wyrzucić.
wanst_pickup_shuriken_3_1,Don't know how to handle this sharp thingy.,"Nie wiem, jak obsługiwać tę ostrą rzecz."
wanst_attack_macerusty_1_1,Rust in peace!,Rdza w pokoju!
wanst_attack_macerusty_2_1,Rust me!,Zardzew mnie!
wanst_encounter_macerusty_1_1,That rusty mace might spice up the chase.,Ta zardzewiała buława może doprawić pościg.
wanst_encounter_macerusty_2_1,Rusty mace for a musty face!,Zardzewiała buława na zatęchłą gębę!
wanst_drop_macerusty_1_1,"Farewell, my rusty companion!","Żegnaj, mój zardzewiały towarzyszu!"
wanst_drop_macerusty_2_1,Scrap metal. #1.30 Nothing more.,Złom. #1.30 Nic więcej.
wanst_drop_macerusty_3_1,"From now, #1.00 I shall only handle #2.30 the shiniest of all weaponry.",Od teraz #1.00 będę dotykał tylko #2.30 najlśniącej broni.
wanst_pickup_macerusty_1_1,This mace's seen better days.,Ta buława widziała lepsze dni.
wanst_pickup_macerusty_2_1,"They don't take much care of their armory here. #2.20 Judging from this rusty bugger, eh?","Nie dbają tu zbytnio o zbrojownię. #2.20 Sądząc po tym zardzewiałym paskudztwie, co?"
wanst_attack_swordrusty_1_1,Rusty sword still got it!,Zardzewiały miecz wciąż daje radę!
wanst_attack_swordrusty_2_1,Eat rust!,Jedz rdzę!
wanst_attack_swordrusty_3_1,Just wiping off the rust. Sorry.,Tylko ścieram rdzę. Wybacz.
wanst_encounter_swordrusty_1_1,"Someone's giving away rusty swords #2.10 for free here, huh? #3.50 Who're you gonna fool?","Ktoś rozdaje tu zardzewiałe miecze #2.10 za darmo, co? #3.50 Kogo chcecie nabrać?"
