key,en,pl
wanst_excito_demandgold_angry_5_1,"Hey, Goldilocks! #1.20 I want my share of coins. #3.00 Now!","Hej, Złotowłosy! #1.20 Chcę swoją część monet. #3.00 Już!"
wanst_excito_demandgold_angry_6_1,I'm done with you taking all the gold! #2.20 Hand over some dough!,"Mam dość, że zabierasz całe złoto! #2.20 Oddaj trochę kasy!"
wanst_excito_demandgold_angry_7_1,"Ever heard of sharing, sillypants? #2.30 I want some gold NOW!","Słyszałeś kiedyś o dzieleniu się, głuptasie? #2.30 Chcę złota TERAZ!"
wanst_excito_demandgold_neutral_great_1_1,"Ooookay. #1.20 Next time then, I guess.",Okeej. #1.20 To może następnym razem.
wanst_excito_demandgold_neutral_great_2_1,"Oh yeah, what is money good for anyway? #2.40 Right?","O tak, na co w ogóle przydają się pieniądze? #2.40 Prawda?"
wanst_excito_demandgold_neutral_great_3_1,"Alright. You do some good investing with it then, pal!","Dobra. To dobrze to zainwestuj, kolego!"
wanst_excito_demandgold_neutral_good_1_1,"Alright, patience is key here. I understand.","Dobra, cierpliwość to tu klucz. Rozumiem."
wanst_excito_demandgold_neutral_good_2_1,"Yeaaaah, keep it.","Ta jasne, zatrzymaj to."
wanst_excito_demandgold_neutral_good_3_1,Ok. #0.70 After all the purse is yours.,Ok. #0.70 W końcu to twoja sakiewka.
wanst_excito_demandgold_neutral_medium_1_1,"Yeah, whatever.","Ta, jak chcesz."
wanst_excito_demandgold_neutral_medium_2_1,So that's my net worth... okay.,Więc taka jest moja wartość netto... okej.
wanst_excito_demandgold_neutral_medium_3_1,It's... it's alright. #2.00 I shouldn't have asked.,W porządku... #2.00 w porządku. Nie powinienem był pytać.
wanst_excito_demandgold_neutral_medium_4_1,"Aw, man. #0.80I had my hopes up here...","Ech, stary. #0.80 Miałem tu nadzieję..."
wanst_excito_demandgold_neutral_bummed_1_1,"Oh man, what happened to us as a team...?","O stary, co się stało z nami jako drużyną...?"
wanst_excito_demandgold_neutral_bummed_2_1,"How can you sleep at night, being so selfish?","Jak możesz spać w nocy, będąc tak samolubnym?"
wanst_excito_demandgold_neutral_bummed_3_1,What a bummer...,Ale wtopa...
wanst_excito_demandgold_neutral_angry_1_1,You're draining me!,Wykańczasz mnie!
wanst_excito_demandgold_neutral_angry_2_1,It'll all come back to you one day!,To wszystko do ciebie kiedyś wróci!
wanst_excito_demandgold_neutral_angry_3_1,Thanks for nothing!,Dzięki za nic!
