key,en,pl
wanst_sobu_smalltalk_loyalitycheck_angry_1_1,"Spare me your pleasantries, buffoon!","Oszczędź mi swoich uprzejmości, błaźnie!"
wanst_sobu_smalltalk_regular_1_1,What's your name?,Jak masz na imię?
wanst_sobu_smalltalk_regular_1_2,"I'm Sobu, the cunning sage. I'm looking for the chosen one who shall destroy this tower and become king...","Jestem Sobu, przebiegły mędrzec. Szukam wybrańca, który zniszczy tę wieżę i zostanie królem..."
wanst_sobu_smalltalk_regular_1_3,"Mm, what does he look like?","Mm, jak on wygląda?"
wanst_sobu_smalltalk_regular_1_4,Only I shall know that secret...,Tylko ja poznam ten sekret...
wanst_sobu_smalltalk_regular_1_5,Just trying to help...,Próbuję tylko pomóc...
wanst_sobu_smalltalk_regular_2_1,Do you fall over without that stick?,Przewracasz się bez tego kija?
wanst_sobu_smalltalk_regular_2_2,"No, I just need it to give young rascals a good whoopin' if they get sassy.","Nie, potrzebuję go tylko, żeby sprawić lanie bezczelnym młokosom, kiedy się rozzuchwalą."
wanst_sobu_smalltalk_regular_2_3,I'll let you know when I see one.,"Dam ci znać, jak jakiegoś zobaczę."
wanst_sobu_smalltalk_regular_3_1,"So, how'd you get here?","No więc, jak tu trafiłeś?"
wanst_sobu_smalltalk_regular_3_2,I'm doing a lot of research on this tower. My findings have been tremendous.,Prowadzę wiele badań nad tą wieżą. Moje odkrycia są ogromne.
wanst_sobu_smalltalk_regular_3_3,"Nice, spill the beans!","Super, wyduś to z siebie!"
wanst_sobu_smalltalk_regular_3_4,"No, only the chosen one shall hear these secrets.","Nie, tylko wybraniec usłyszy te sekrety."
wanst_sobu_smalltalk_regular_4_1,"Sick stick, man!","Niezły kij, stary!"
wanst_sobu_smalltalk_regular_4_2,"Thanks, I got it for ages.","Dzięki, mam go od wieków."
wanst_sobu_smalltalk_regular_4_3,"Nice, always stick to your slick shtick.","Super, trzymaj się swojego sprytnego triku."
wanst_sobu_smalltalk_regular_4_4,You are such a... nice young man.,Jesteś takim... miłym młodym człowiekiem.
wanst_sobu_smalltalk_regular_5_1,I feel I can extract so much wisdom with you being here.,"Czuję, że mogę wydobyć tyle mądrości, mając cię tu przy sobie."
wanst_sobu_smalltalk_regular_5_2,I think I can show you a thing or two.,"Myślę, że mogę ci coś tam pokazać."
wanst_sobu_smalltalk_regular_5_3,I think I'll receive the most smartness when I eat your beard.,"Myślę, że zdobędę najwięcej mądrości, jak zjem twoją brodę."
wanst_sobu_smalltalk_regular_5_4,Eh... huh?,Eh... co?
